ItemCompraID,CompraID,IsqueiroID,Quantidade,PrecoUnitario,Desconto,SubTotal,MarcaID,CategoriaID,Modelo,Cor,Material,TipoCombustivel,CapacidadeML,Peso,PrecoSugerido,NomeMarca,NomeCategoria
3591,43912,11,1,49.96,12.1,43.91484,1,2,Modelo 11,Triássico,Plástico,Butano,48.16,77.28,55.88,Bic,Recarregável
3592,25599,57,1,14.89,17.21,12.327431,11,4,Modelo 57,Ferrugem,Plástico,Gasolina,38.76,72.4,69.91,Ignite,Decorativo
3593,35486,9,2,87.65,7.64,161.90708,15,4,Modelo 9,Água-marinha,Plástico,Butano,20.09,75.61,60.95,Ember,Decorativo
3594,18198,3,2,37.34,16.53,62.335396,16,3,Modelo 3,Pêssego,Aço Inoxidável,Gasolina,50.0,55.21,71.15,Flint,Premium
3595,39833,11,2,95.27,1.54,187.605684,1,2,Modelo 11,Triássico,Plástico,Butano,48.16,77.28,55.88,Bic,Recarregável
3596,32226,30,1,63.91,10.37,57.282533,3,1,Modelo 30,Amarelo queimado,Metal,Butano,38.39,23.03,47.92,Clipper,Descartável
3597,21791,42,4,91.64,11.56,324.185664,6,3,Modelo 42,Coral claro,Metal,Butano,27.38,99.36,60.67,Flamme,Premium
3598,10635,83,1,7.92,18.42,6.461136,7,4,Modelo 83,Glitter,Aço Inoxidável,Butano,49.93,48.53,28.84,Luminos,Decorativo
3599,4456,94,4,44.74,14.57,152.88552800000002,11,3,Modelo 94,Vermelho,Aço Inoxidável,Butano,12.02,38.51,93.64,Ignite,Premium
3600,21815,6,1,51.43,0.42,51.213994,19,5,Modelo 6,Verde fluorescente,Aço Inoxidável,Butano,15.4,35.2,18.04,Burner,Industrial
3601,27015,45,1,8.87,19.74,7.119062,5,4,Modelo 45,Azul escuro,Aço Inoxidável,Butano,14.88,95.2,9.22,Djeep,Decorativo
3602,15946,42,1,71.75,15.05,60.951625,6,3,Modelo 42,Coral claro,Metal,Butano,27.38,99.36,60.67,Flamme,Premium
3603,29925,28,2,46.96,17.23,77.737584,1,5,Modelo 28,Cardo,Metal,Butano,33.59,11.25,21.04,Bic,Industrial
3604,40445,63,3,72.27,15.55,183.096045,6,4,Modelo 63,Neve,Plástico,Outro,8.61,92.39,76.03,Flamme,Decorativo
3605,20418,92,1,48.33,0.94,47.875698,19,2,Modelo 92,Turquesa,Metal,Butano,49.07,64.7,44.21,Burner,Recarregável
3606,44349,55,1,49.89,7.89,45.953679,5,3,Modelo 55,Marrom,Aço Inoxidável,Butano,38.68,31.76,97.08,Djeep,Premium
3607,19044,12,1,71.73,5.57,67.734639,15,1,Modelo 12,Azul ardósia,Metal,Butano,41.88,82.83,42.86,Ember,Descartável
3608,48045,98,1,53.96,6.07,50.684628,1,1,Modelo 98,Marfim,Aço Inoxidável,Butano,13.92,37.93,87.79,Bic,Descartável
3609,36734,83,1,30.54,14.14,26.221644,7,4,Modelo 83,Glitter,Aço Inoxidável,Butano,49.93,48.53,28.84,Luminos,Decorativo
3610,44550,88,1,17.14,7.98,15.772228,3,4,Modelo 88,Rosa profundo,Metal,Butano,10.32,40.28,86.75,Clipper,Decorativo
3611,32833,12,1,88.18,16.33,73.780206,15,1,Modelo 12,Azul ardósia,Metal,Butano,41.88,82.83,42.86,Ember,Descartável
3612,49282,34,1,99.16,9.27,89.967868,3,5,Modelo 34,Salmão,Aço Inoxidável,Butano,22.36,18.56,88.57,Clipper,Industrial
3613,22244,75,1,14.17,0.82,14.053806,20,2,Modelo 75,Azul cobalto,Plástico,Butano,47.16,97.28,12.52,Fireside,Recarregável
3614,597,97,3,65.9,1.13,195.46599000000003,6,3,Modelo 97,Branco,Metal,Butano,41.95,58.96,59.42,Flamme,Premium
3615,34078,80,1,44.7,9.61,40.40433,14,2,Modelo 80,Verde espectro,Plástico,Outro,8.76,44.37,5.9,Glow,Recarregável
3616,24607,33,3,11.95,4.84,34.11485999999999,11,2,Modelo 33,Vermelho violeta médio,Plástico,Butano,5.26,56.84,25.59,Ignite,Recarregável
3617,8721,72,1,49.1,18.4,40.0656,3,5,Modelo 72,Eminência,Aço Inoxidável,Butano,45.54,62.67,80.34,Clipper,Industrial
3618,13850,5,1,11.94,14.86,10.165716,7,1,Modelo 5,Verde Paris,Metal,Butano,16.62,72.0,42.48,Luminos,Descartável
3619,49887,73,1,18.18,11.32,16.122024,18,3,Modelo 73,Vermelho enegrecido,Plástico,Butano,16.38,79.45,10.21,LightUp,Premium
3620,44981,14,3,61.56,17.16,152.988912,11,1,Modelo 14,Cinza claro,Aço Inoxidável,Butano,12.6,73.46,86.36,Ignite,Descartável
3621,47716,46,1,39.29,2.87,38.162377,12,3,Modelo 46,Azul céu profundo,Aço Inoxidável,Butano,9.4,45.96,59.09,Blaze,Premium
3622,44327,83,1,80.62,9.88,72.65474400000001,7,4,Modelo 83,Glitter,Aço Inoxidável,Butano,49.93,48.53,28.84,Luminos,Decorativo
3623,23152,54,2,81.94,14.94,139.396328,12,5,Modelo 54,Azul furtivo,Aço Inoxidável,Butano,9.93,82.09,87.58,Blaze,Industrial
3624,7477,91,2,11.63,6.95,21.64343,1,1,Modelo 91,Tomate,Plástico,Butano,42.35,27.35,75.87,Bic,Descartável
3625,23085,78,1,58.41,12.91,50.869269,19,2,Modelo 78,Mostarda,Metal,Gasolina,40.39,12.04,94.83,Burner,Recarregável
3626,44673,76,1,86.48,17.12,71.67462400000001,7,1,Modelo 76,Ciano escuro,Aço Inoxidável,Butano,45.79,31.54,57.85,Luminos,Descartável
3627,36833,42,1,40.93,14.03,35.187521000000004,6,3,Modelo 42,Coral claro,Metal,Butano,27.38,99.36,60.67,Flamme,Premium
3628,36927,30,3,19.28,14.84,49.256544000000005,3,1,Modelo 30,Amarelo queimado,Metal,Butano,38.39,23.03,47.92,Clipper,Descartável
3629,18660,43,1,87.66,16.11,73.53797399999999,5,1,Modelo 43,Esmeralda,Plástico,Butano,8.98,57.6,74.69,Djeep,Descartável
3630,13225,4,3,22.01,4.09,63.329373,14,1,Modelo 4,Branco,Aço Inoxidável,Gasolina,41.03,40.13,93.24,Glow,Descartável
3631,25560,29,3,6.03,3.32,17.489411999999998,16,1,Modelo 29,Mamão batido,Metal,Butano,14.99,62.11,89.01,Flint,Descartável
3632,6013,48,2,72.14,19.32,116.405104,14,3,Modelo 48,Cereja,Metal,Butano,8.36,44.12,15.98,Glow,Premium
3633,6644,28,3,33.81,14.62,86.60093400000001,1,5,Modelo 28,Cardo,Metal,Butano,33.59,11.25,21.04,Bic,Industrial
3634,3541,6,1,24.48,6.21,22.959792,19,5,Modelo 6,Verde fluorescente,Aço Inoxidável,Butano,15.4,35.2,18.04,Burner,Industrial
3635,30663,37,1,24.13,3.92,23.184104,15,1,Modelo 37,Malva,Plástico,Butano,35.05,25.09,59.21,Ember,Descartável
3636,49168,76,1,44.58,17.91,36.595722,7,1,Modelo 76,Ciano escuro,Aço Inoxidável,Butano,45.79,31.54,57.85,Luminos,Descartável
3637,45631,82,1,39.3,17.87,32.27709,6,1,Modelo 82,Azul violeta,Metal,Butano,7.47,98.7,21.22,Flamme,Descartável
3638,47609,36,1,10.39,3.39,10.037779,3,5,Modelo 36,Linho,Aço Inoxidável,Butano,49.21,50.65,17.92,Clipper,Industrial
3639,36080,85,3,54.13,2.88,157.713168,16,5,Modelo 85,Oliva escura,Plástico,Butano,48.13,51.68,40.8,Flint,Industrial
3640,41146,79,2,52.22,10.29,93.693124,13,3,Modelo 79,Rosa amoroso,Metal,Butano,18.18,59.53,17.58,Flicker,Premium
3641,11837,19,3,65.23,18.99,158.528469,18,3,Modelo 19,Azul real,Aço Inoxidável,Butano,12.48,61.73,14.87,LightUp,Premium
3642,7423,56,4,63.2,8.74,230.70528,13,4,Modelo 56,Verde mar escuro,Aço Inoxidável,Gasolina,20.89,27.78,99.73,Flicker,Decorativo
3643,15764,99,1,37.01,7.37,34.282363,8,5,Modelo 99,Amarelo esverdeado,Plástico,Butano,29.65,99.35,98.81,Spark,Industrial
3644,21654,54,2,27.45,0.91,54.40041,12,5,Modelo 54,Azul furtivo,Aço Inoxidável,Butano,9.93,82.09,87.58,Blaze,Industrial
3645,11906,52,2,88.46,17.09,146.68437199999997,5,4,Modelo 52,Violeta escuro,Metal,Butano,48.4,98.68,67.89,Djeep,Decorativo
3646,29877,54,1,67.17,2.49,65.497467,12,5,Modelo 54,Azul furtivo,Aço Inoxidável,Butano,9.93,82.09,87.58,Blaze,Industrial
3647,15123,4,1,14.99,15.61,12.650061,14,1,Modelo 4,Branco,Aço Inoxidável,Gasolina,41.03,40.13,93.24,Glow,Descartável
3648,6521,63,1,80.76,10.06,72.635544,6,4,Modelo 63,Neve,Plástico,Outro,8.61,92.39,76.03,Flamme,Decorativo
3649,18910,20,1,19.49,8.06,17.919106,8,2,Modelo 20,Vermelho enegrecido,Aço Inoxidável,Butano,17.95,41.8,88.93,Spark,Recarregável
3650,6400,56,1,81.69,19.04,66.136224,13,4,Modelo 56,Verde mar escuro,Aço Inoxidável,Gasolina,20.89,27.78,99.73,Flicker,Decorativo
3651,23676,38,2,88.91,1.95,174.35251,20,3,Modelo 38,Escarlate,Aço Inoxidável,Butano,38.52,50.16,53.49,Fireside,Premium
3652,6730,9,1,28.41,10.11,25.537749,15,4,Modelo 9,Água-marinha,Plástico,Butano,20.09,75.61,60.95,Ember,Decorativo
3653,43395,42,1,30.94,5.33,29.290898,6,3,Modelo 42,Coral claro,Metal,Butano,27.38,99.36,60.67,Flamme,Premium
3654,6752,49,2,57.72,5.49,109.102344,14,1,Modelo 49,Verde primavera médio,Aço Inoxidável,Gasolina,33.32,59.13,91.59,Glow,Descartável
3655,4815,83,1,71.33,1.95,69.939065,7,4,Modelo 83,Glitter,Aço Inoxidável,Butano,49.93,48.53,28.84,Luminos,Decorativo
3656,46722,59,1,67.8,7.85,62.4777,12,4,Modelo 59,Fúcsia,Aço Inoxidável,Butano,11.81,51.69,88.1,Blaze,Decorativo
3657,6177,100,3,5.67,16.39,14.222060999999998,14,2,Modelo 100,Água-marinha média,Metal,Gasolina,25.09,66.79,60.49,Glow,Recarregável
3658,30642,88,2,17.16,9.21,31.159128,3,4,Modelo 88,Rosa profundo,Metal,Butano,10.32,40.28,86.75,Clipper,Decorativo
3659,17754,71,2,77.84,1.03,154.07649600000002,12,2,Modelo 71,Amêndoa,Plástico,Butano,49.64,45.83,60.53,Blaze,Recarregável
3660,11878,45,1,23.64,8.79,21.562044,5,4,Modelo 45,Azul escuro,Aço Inoxidável,Butano,14.88,95.2,9.22,Djeep,Decorativo
3661,48862,85,1,52.76,2.23,51.583452,16,5,Modelo 85,Oliva escura,Plástico,Butano,48.13,51.68,40.8,Flint,Industrial
3662,31935,78,4,13.42,8.25,49.2514,19,2,Modelo 78,Mostarda,Metal,Gasolina,40.39,12.04,94.83,Burner,Recarregável
3663,35691,25,1,12.09,18.4,9.86544,1,4,Modelo 25,Coral,Plástico,Butano,47.96,38.96,55.49,Bic,Decorativo
3664,30856,35,1,83.03,12.93,72.29422100000001,2,3,Modelo 35,Cinza ardósia escuro,Aço Inoxidável,Butano,43.26,33.07,64.3,Zippo,Premium
3665,21202,11,5,32.78,1.59,161.29399,1,2,Modelo 11,Triássico,Plástico,Butano,48.16,77.28,55.88,Bic,Recarregável
3666,42901,62,1,38.46,10.0,34.614000000000004,12,3,Modelo 62,Neve,Aço Inoxidável,Butano,19.55,51.59,93.57,Blaze,Premium
3667,2765,73,1,31.29,14.79,26.662209,18,3,Modelo 73,Vermelho enegrecido,Plástico,Butano,16.38,79.45,10.21,LightUp,Premium
3668,37799,50,1,33.88,9.51,30.658012000000003,11,3,Modelo 50,Verde mar médio,Plástico,Butano,33.82,17.27,28.27,Ignite,Premium
3669,45249,73,2,92.32,7.52,170.755072,18,3,Modelo 73,Vermelho enegrecido,Plástico,Butano,16.38,79.45,10.21,LightUp,Premium
3670,46944,79,3,90.71,8.62,248.672394,13,3,Modelo 79,Rosa amoroso,Metal,Butano,18.18,59.53,17.58,Flicker,Premium
3671,34512,9,3,50.72,6.79,141.828336,15,4,Modelo 9,Água-marinha,Plástico,Butano,20.09,75.61,60.95,Ember,Decorativo
3672,21058,63,1,39.32,2.7,38.25836,6,4,Modelo 63,Neve,Plástico,Outro,8.61,92.39,76.03,Flamme,Decorativo
3673,38005,4,1,84.82,4.73,80.80801399999999,14,1,Modelo 4,Branco,Aço Inoxidável,Gasolina,41.03,40.13,93.24,Glow,Descartável
3674,21974,22,1,31.74,17.77,26.099802,19,4,Modelo 22,Pardo escuro,Plástico,Butano,26.48,41.3,38.75,Burner,Decorativo
3675,17265,63,2,65.12,15.52,110.026752,6,4,Modelo 63,Neve,Plástico,Outro,8.61,92.39,76.03,Flamme,Decorativo
3676,22785,40,2,90.47,2.54,176.344124,15,1,Modelo 40,Carmim,Aço Inoxidável,Butano,28.41,87.45,39.67,Ember,Descartável
3677,27266,87,2,80.45,2.49,156.89359,18,1,Modelo 87,Açafrão,Aço Inoxidável,Butano,23.51,45.38,30.83,LightUp,Descartável
3678,18117,10,1,55.04,6.13,51.666048,17,3,Modelo 10,Água-marinha,Plástico,Butano,36.79,47.66,82.03,Scorch,Premium
3679,35705,26,1,84.38,18.24,68.989088,5,4,Modelo 26,Coral claro,Aço Inoxidável,Gasolina,47.81,51.28,99.84,Djeep,Decorativo
3680,2572,7,3,8.41,10.78,22.510206,4,5,Modelo 7,Verde espectro,Aço Inoxidável,Outro,16.41,67.89,14.69,Cricket,Industrial
3681,39171,70,1,71.89,4.18,68.88499800000001,1,3,Modelo 70,Malva,Aço Inoxidável,Butano,34.3,60.32,89.06,Bic,Premium
3682,10423,28,5,48.07,10.32,215.54588,1,5,Modelo 28,Cardo,Metal,Butano,33.59,11.25,21.04,Bic,Industrial
3683,20392,79,1,49.63,17.72,40.835564,13,3,Modelo 79,Rosa amoroso,Metal,Butano,18.18,59.53,17.58,Flicker,Premium
3684,21,4,2,34.69,19.6,55.78152,14,1,Modelo 4,Branco,Aço Inoxidável,Gasolina,41.03,40.13,93.24,Glow,Descartável
3685,27625,11,2,59.14,17.86,97.155192,1,2,Modelo 11,Triássico,Plástico,Butano,48.16,77.28,55.88,Bic,Recarregável
3686,28004,24,1,33.59,14.57,28.695937000000004,2,5,Modelo 24,Jasmine,Metal,Gasolina,21.62,16.16,8.5,Zippo,Industrial
3687,16957,20,1,82.15,9.73,74.156805,8,2,Modelo 20,Vermelho enegrecido,Aço Inoxidável,Butano,17.95,41.8,88.93,Spark,Recarregável
3688,11803,44,1,71.88,5.05,68.25005999999999,6,5,Modelo 44,Milho Claro,Aço Inoxidável,Butano,38.34,61.79,92.2,Flamme,Industrial
3689,1425,33,1,69.43,12.61,60.67487700000001,11,2,Modelo 33,Vermelho violeta médio,Plástico,Butano,5.26,56.84,25.59,Ignite,Recarregável
3690,37789,67,1,5.37,3.33,5.191179,13,3,Modelo 67,Lavanda,Metal,Butano,19.71,93.84,40.5,Flicker,Premium
3691,17896,33,1,94.95,5.1,90.10755,11,2,Modelo 33,Vermelho violeta médio,Plástico,Butano,5.26,56.84,25.59,Ignite,Recarregável
3692,12592,63,2,91.81,9.34,166.469892,6,4,Modelo 63,Neve,Plástico,Outro,8.61,92.39,76.03,Flamme,Decorativo
3693,42692,70,1,34.68,16.38,28.999416,1,3,Modelo 70,Malva,Aço Inoxidável,Butano,34.3,60.32,89.06,Bic,Premium
3694,1667,29,4,70.34,11.15,249.98836,16,1,Modelo 29,Mamão batido,Metal,Butano,14.99,62.11,89.01,Flint,Descartável
3695,45812,84,1,87.51,10.73,78.12017700000001,13,3,Modelo 84,Ciano,Aço Inoxidável,Butano,21.12,47.29,82.43,Flicker,Premium
3696,15874,74,1,76.9,3.8,73.9778,11,3,Modelo 74,Rosa profundo,Aço Inoxidável,Gasolina,39.65,21.48,68.97,Ignite,Premium
3697,15963,22,1,69.22,15.74,58.324772,19,4,Modelo 22,Pardo escuro,Plástico,Butano,26.48,41.3,38.75,Burner,Decorativo
3698,8461,85,2,22.75,5.63,42.93835,16,5,Modelo 85,Oliva escura,Plástico,Butano,48.13,51.68,40.8,Flint,Industrial
3699,48526,89,1,49.81,17.01,41.337319,16,3,Modelo 89,Verde-azulado,Plástico,Butano,15.67,51.86,5.77,Flint,Premium
3700,31611,74,1,39.02,7.29,36.175442,11,3,Modelo 74,Rosa profundo,Aço Inoxidável,Gasolina,39.65,21.48,68.97,Ignite,Premium
3701,37901,94,2,40.68,13.18,70.636752,11,3,Modelo 94,Vermelho,Aço Inoxidável,Butano,12.02,38.51,93.64,Ignite,Premium
3702,14994,83,1,36.49,15.08,30.987308,7,4,Modelo 83,Glitter,Aço Inoxidável,Butano,49.93,48.53,28.84,Luminos,Decorativo
3703,16898,64,1,72.69,6.74,67.790694,5,5,Modelo 64,Azul violeta,Aço Inoxidável,Butano,6.23,74.82,48.02,Djeep,Industrial
3704,37125,27,1,11.73,17.08,9.726516,17,2,Modelo 27,Jambo,Plástico,Gasolina,30.17,42.56,86.04,Scorch,Recarregável
3705,20508,42,3,68.67,19.57,165.693843,6,3,Modelo 42,Coral claro,Metal,Butano,27.38,99.36,60.67,Flamme,Premium
3706,27309,79,4,19.52,8.4,71.52128,13,3,Modelo 79,Rosa amoroso,Metal,Butano,18.18,59.53,17.58,Flicker,Premium
3707,17983,54,3,10.66,9.98,28.788396,12,5,Modelo 54,Azul furtivo,Aço Inoxidável,Butano,9.93,82.09,87.58,Blaze,Industrial
3708,21881,60,1,26.61,10.43,23.834577,6,2,Modelo 60,Marrom rosado,Plástico,Butano,34.78,10.13,67.16,Flamme,Recarregável
3709,21593,35,3,47.88,8.49,131.44496400000003,2,3,Modelo 35,Cinza ardósia escuro,Aço Inoxidável,Butano,43.26,33.07,64.3,Zippo,Premium
3710,41645,9,1,26.13,3.58,25.194546,15,4,Modelo 9,Água-marinha,Plástico,Butano,20.09,75.61,60.95,Ember,Decorativo
3711,4338,54,2,65.14,8.08,119.753376,12,5,Modelo 54,Azul furtivo,Aço Inoxidável,Butano,9.93,82.09,87.58,Blaze,Industrial
3712,43773,94,2,95.92,10.91,170.910256,11,3,Modelo 94,Vermelho,Aço Inoxidável,Butano,12.02,38.51,93.64,Ignite,Premium
3713,35840,73,1,24.98,11.44,22.122288,18,3,Modelo 73,Vermelho enegrecido,Plástico,Butano,16.38,79.45,10.21,LightUp,Premium
3714,34539,94,1,88.0,17.41,72.6792,11,3,Modelo 94,Vermelho,Aço Inoxidável,Butano,12.02,38.51,93.64,Ignite,Premium
3715,39661,11,3,16.45,11.81,43.521765,1,2,Modelo 11,Triássico,Plástico,Butano,48.16,77.28,55.88,Bic,Recarregável
3716,22680,73,1,95.43,11.53,84.42692100000001,18,3,Modelo 73,Vermelho enegrecido,Plástico,Butano,16.38,79.45,10.21,LightUp,Premium
3717,35349,32,1,28.96,19.76,23.237504,19,3,Modelo 32,Azul escuro,Aço Inoxidável,Gasolina,14.93,20.87,65.83,Burner,Premium
3718,38863,64,2,12.9,14.32,22.10544,5,5,Modelo 64,Azul violeta,Aço Inoxidável,Butano,6.23,74.82,48.02,Djeep,Industrial
3719,26656,89,1,20.96,6.91,19.511664000000003,16,3,Modelo 89,Verde-azulado,Plástico,Butano,15.67,51.86,5.77,Flint,Premium
3720,31763,59,1,52.37,17.93,42.980059,12,4,Modelo 59,Fúcsia,Aço Inoxidável,Butano,11.81,51.69,88.1,Blaze,Decorativo
3721,14622,89,2,83.94,8.14,154.214568,16,3,Modelo 89,Verde-azulado,Plástico,Butano,15.67,51.86,5.77,Flint,Premium
3722,20002,58,1,87.85,8.08,80.75171999999999,1,4,Modelo 58,Creme,Metal,Outro,41.04,13.97,37.22,Bic,Decorativo
3723,31507,49,3,22.56,10.58,60.51945599999999,14,1,Modelo 49,Verde primavera médio,Aço Inoxidável,Gasolina,33.32,59.13,91.59,Glow,Descartável
3724,39305,18,2,81.67,16.35,136.63391,8,1,Modelo 18,Verde-azulado,Aço Inoxidável,Gasolina,45.7,94.4,5.91,Spark,Descartável
3725,39630,62,1,67.21,6.61,62.76741899999999,12,3,Modelo 62,Neve,Aço Inoxidável,Butano,19.55,51.59,93.57,Blaze,Premium
3726,39486,16,2,13.08,8.13,24.033192,17,1,Modelo 16,Dourado escuro,Metal,Butano,27.16,83.67,90.52,Scorch,Descartável
3727,44723,87,1,16.8,15.28,14.23296,18,1,Modelo 87,Açafrão,Aço Inoxidável,Butano,23.51,45.38,30.83,LightUp,Descartável
3728,26758,23,1,32.66,5.5,30.863699999999994,14,1,Modelo 23,Oliva parda,Aço Inoxidável,Butano,10.37,23.16,28.78,Glow,Descartável
3729,26487,13,1,39.9,17.55,32.89755,16,5,Modelo 13,Rosa embaçado,Metal,Butano,31.89,39.33,24.03,Flint,Industrial
3730,46863,24,1,49.03,18.54,39.939838,2,5,Modelo 24,Jasmine,Metal,Gasolina,21.62,16.16,8.5,Zippo,Industrial
3731,27687,78,1,7.14,15.37,6.042582,19,2,Modelo 78,Mostarda,Metal,Gasolina,40.39,12.04,94.83,Burner,Recarregável
3732,46660,10,1,44.98,17.68,37.027536,17,3,Modelo 10,Água-marinha,Plástico,Butano,36.79,47.66,82.03,Scorch,Premium
3733,32545,27,1,57.82,10.43,51.789374,17,2,Modelo 27,Jambo,Plástico,Gasolina,30.17,42.56,86.04,Scorch,Recarregável
3734,40693,68,1,63.77,14.02,54.829446,7,3,Modelo 68,Azul ardósia médio,Plástico,Butano,18.47,75.28,13.94,Luminos,Premium
3735,4278,55,1,35.37,6.21,33.173523,5,3,Modelo 55,Marrom,Aço Inoxidável,Butano,38.68,31.76,97.08,Djeep,Premium
3736,46591,11,1,85.68,14.01,73.676232,1,2,Modelo 11,Triássico,Plástico,Butano,48.16,77.28,55.88,Bic,Recarregável
3737,14728,86,1,49.85,3.6,48.0554,15,2,Modelo 86,Azul pólvora,Plástico,Butano,39.79,20.45,84.87,Ember,Recarregável
3738,48037,29,1,83.06,0.93,82.287542,16,1,Modelo 29,Mamão batido,Metal,Butano,14.99,62.11,89.01,Flint,Descartável
3739,44155,8,1,32.25,17.87,26.486925,18,5,Modelo 8,Chocolate,Metal,Butano,49.41,96.15,95.73,LightUp,Industrial
3740,12958,98,1,72.14,3.09,69.91087399999999,1,1,Modelo 98,Marfim,Aço Inoxidável,Butano,13.92,37.93,87.79,Bic,Descartável
3741,14228,11,2,79.87,17.88,131.17848800000002,1,2,Modelo 11,Triássico,Plástico,Butano,48.16,77.28,55.88,Bic,Recarregável
3742,48095,64,2,97.73,11.51,172.962554,5,5,Modelo 64,Azul violeta,Aço Inoxidável,Butano,6.23,74.82,48.02,Djeep,Industrial
3743,44537,3,1,26.27,16.1,22.04053,16,3,Modelo 3,Pêssego,Aço Inoxidável,Gasolina,50.0,55.21,71.15,Flint,Premium
3744,44232,79,1,71.43,2.99,69.29424300000001,13,3,Modelo 79,Rosa amoroso,Metal,Butano,18.18,59.53,17.58,Flicker,Premium
3745,48560,7,1,98.05,7.15,91.039425,4,5,Modelo 7,Verde espectro,Aço Inoxidável,Outro,16.41,67.89,14.69,Cricket,Industrial
3746,25433,80,2,54.74,3.04,106.151808,14,2,Modelo 80,Verde espectro,Plástico,Outro,8.76,44.37,5.9,Glow,Recarregável
3747,33514,10,1,28.66,5.75,27.01205,17,3,Modelo 10,Água-marinha,Plástico,Butano,36.79,47.66,82.03,Scorch,Premium
3748,48419,57,3,14.35,10.01,38.740695,11,4,Modelo 57,Ferrugem,Plástico,Gasolina,38.76,72.4,69.91,Ignite,Decorativo
3749,1884,1,3,56.93,2.42,166.656882,5,4,Modelo 1,Verde primavera,Plástico,Butano,26.59,39.32,83.47,Djeep,Decorativo
3750,30927,4,1,83.51,17.26,69.096174,14,1,Modelo 4,Branco,Aço Inoxidável,Gasolina,41.03,40.13,93.24,Glow,Descartável
3751,22209,8,1,59.54,10.37,53.365702,18,5,Modelo 8,Chocolate,Metal,Butano,49.41,96.15,95.73,LightUp,Industrial
3752,42996,46,1,38.61,13.78,33.289542,12,3,Modelo 46,Azul céu profundo,Aço Inoxidável,Butano,9.4,45.96,59.09,Blaze,Premium
3753,28075,40,1,30.91,19.6,24.851640000000003,15,1,Modelo 40,Carmim,Aço Inoxidável,Butano,28.41,87.45,39.67,Ember,Descartável
3754,23456,5,1,8.32,3.48,8.030464,7,1,Modelo 5,Verde Paris,Metal,Butano,16.62,72.0,42.48,Luminos,Descartável
3755,85,27,4,80.92,17.38,267.424416,17,2,Modelo 27,Jambo,Plástico,Gasolina,30.17,42.56,86.04,Scorch,Recarregável
3756,13842,69,1,6.54,17.48,5.396807999999999,14,4,Modelo 69,Ciano claro,Metal,Butano,9.97,63.48,56.16,Glow,Decorativo
3757,46876,37,3,56.0,13.47,145.3704,15,1,Modelo 37,Malva,Plástico,Butano,35.05,25.09,59.21,Ember,Descartável
3758,12382,29,2,96.48,12.16,169.496064,16,1,Modelo 29,Mamão batido,Metal,Butano,14.99,62.11,89.01,Flint,Descartável
3759,35730,15,1,96.62,17.21,79.991698,9,1,Modelo 15,Carmim carnáceo,Aço Inoxidável,Butano,12.87,49.1,11.03,Firebird,Descartável
3760,37320,59,1,60.94,7.87,56.144022,12,4,Modelo 59,Fúcsia,Aço Inoxidável,Butano,11.81,51.69,88.1,Blaze,Decorativo
3761,26780,78,2,73.2,16.71,121.93656,19,2,Modelo 78,Mostarda,Metal,Gasolina,40.39,12.04,94.83,Burner,Recarregável
3762,26841,17,1,47.65,13.79,41.079065,15,3,Modelo 17,Verde amarelado,Metal,Butano,47.84,36.58,24.48,Ember,Premium
3763,20215,21,1,41.17,2.44,40.165452,3,2,Modelo 21,Brasil,Plástico,Gasolina,31.5,47.74,12.0,Clipper,Recarregável
3764,14850,17,3,56.1,15.22,142.68474,15,3,Modelo 17,Verde amarelado,Metal,Butano,47.84,36.58,24.48,Ember,Premium
3765,14335,57,2,79.57,17.59,131.147274,11,4,Modelo 57,Ferrugem,Plástico,Gasolina,38.76,72.4,69.91,Ignite,Decorativo
3766,29224,87,1,65.37,8.82,59.604366,18,1,Modelo 87,Açafrão,Aço Inoxidável,Butano,23.51,45.38,30.83,LightUp,Descartável
3767,7415,65,1,74.16,4.49,70.830216,18,2,Modelo 65,Renda antiga,Aço Inoxidável,Butano,9.95,21.34,48.18,LightUp,Recarregável
3768,21287,6,1,63.84,0.55,63.48888000000001,19,5,Modelo 6,Verde fluorescente,Aço Inoxidável,Butano,15.4,35.2,18.04,Burner,Industrial
3769,30064,40,1,73.84,5.12,70.059392,15,1,Modelo 40,Carmim,Aço Inoxidável,Butano,28.41,87.45,39.67,Ember,Descartável
3770,43750,69,1,61.41,16.26,51.424734,14,4,Modelo 69,Ciano claro,Metal,Butano,9.97,63.48,56.16,Glow,Decorativo
3771,12512,8,5,52.02,12.65,227.19735,18,5,Modelo 8,Chocolate,Metal,Butano,49.41,96.15,95.73,LightUp,Industrial
3772,44530,79,1,52.44,10.05,47.16978,13,3,Modelo 79,Rosa amoroso,Metal,Butano,18.18,59.53,17.58,Flicker,Premium
3773,46630,66,2,68.1,12.82,118.73916,16,5,Modelo 66,Vermelho violeta pálido,Aço Inoxidável,Butano,5.19,41.91,99.61,Flint,Industrial
3774,28076,98,2,53.03,15.98,89.11161200000001,1,1,Modelo 98,Marfim,Aço Inoxidável,Butano,13.92,37.93,87.79,Bic,Descartável
3775,9265,81,3,19.31,1.59,57.00891299999999,15,2,Modelo 81,Azul cadete,Plástico,Butano,26.95,32.48,18.05,Ember,Recarregável
3776,1384,28,1,94.32,19.71,75.72952799999999,1,5,Modelo 28,Cardo,Metal,Butano,33.59,11.25,21.04,Bic,Industrial
