IsqueiroUsuarioID,UsuarioID,ItemCompraID,NumeroSerie,Apelido,DataCompra,DataPrimeiroUso,StatusAtual,LocalAtual,DataUltimaLocalizacao,CombustivelAtual,DataCriacao,DataAtualizacao
11226,2288,3081,0147437000088,soluta,2025-02-11 07:40:56.199318,2024-02-15 16:14:51.039014,Em Uso,"Quadra da Cruz, 87
Camponesa 2ª Seção
45185-815 Farias / AP",2025-07-20 02:05:32.965512,35.97,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11227,4593,26822,0408525272986,sed,2023-11-12 22:44:03.224413,2024-07-04 23:53:18.637638,Em Uso,"Pátio Marcela da Rocha
São Vicente
54057670 Câmara / RO",2024-09-22 16:05:34.476000,38.85,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11228,9124,19659,3948599715943,eius,2025-05-08 18:50:16.079106,2024-06-01 06:36:01.335604,Perdido,"Vale Enzo Fernandes, 46
Padre Eustáquio
33859-793 Monteiro de Casa Grande / RJ",2024-10-22 10:34:05.668016,14.56,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11229,5625,21606,0193487663407,unde,2024-11-15 07:18:14.403885,2025-07-19 18:11:04.713749,Em Uso,"Feira de Rodrigues, 35
Mirante
56863-644 Gonçalves / ES",2025-02-28 11:57:16.802334,41.34,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11230,748,20029,8889544679536,minima,2024-11-09 09:40:58.473931,2024-05-29 17:41:28.604169,Em Uso,"Ladeira de Dias, 726
Santo Antônio
45060-081 da Luz / ES",2024-09-14 02:01:21.579765,7.6,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11231,1391,40091,8366054813976,perspiciatis,2024-09-22 02:41:22.569822,2024-12-25 21:30:42.431569,Em Uso,"Esplanada Guerra, 638
Vila Minaslandia
63287075 Novaes da Mata / PE",2025-07-19 15:25:58.762211,39.57,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11232,3835,31774,7881619093231,doloribus,2023-10-18 10:42:47.805341,2023-11-07 13:50:17.229042,Em Uso,"Via Sousa, 97
Betânia
32954025 Barbosa da Mata / SE",2024-09-14 06:01:09.542975,24.25,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11233,5406,7903,3035042822386,enim,2025-03-13 06:53:35.874084,2024-04-23 20:43:50.709008,Em Uso,"Distrito de Porto, 446
Novo Aarão Reis
49619-505 Machado do Galho / SE",2025-07-14 10:44:00.704934,29.26,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11234,6118,24081,9135097875208,officiis,2025-03-31 10:23:57.390099,2024-08-04 12:39:34.137935,Perdido,"Lago Ribeiro, 5
Serra Do Curral
75969-180 Rezende / SE",2025-01-10 06:59:17.478279,11.39,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11235,8752,16220,6572964302048,soluta,2024-04-07 04:54:05.816272,2023-08-06 03:33:02.935611,Em Uso,"Estrada de Oliveira, 28
Marieta 2ª Seção
80811-540 Silveira / MS",2025-01-27 08:58:18.779398,40.77,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11236,5027,42931,8233659318758,cupiditate,2024-05-05 13:51:49.606986,2023-09-19 14:05:53.269277,Perdido,"Residencial Oliveira, 12
Garças
39952826 Garcia da Mata / PR",2025-01-20 15:47:31.618750,12.48,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11237,2832,51938,3285936962227,sit,2024-02-03 06:13:13.445102,2024-05-22 14:07:43.949478,Em Uso,"Morro Ferreira, 71
Flavio Marques Lisboa
48664-816 Castro das Pedras / RR",2024-08-29 12:59:05.760550,43.03,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11238,4441,25926,9249806327541,consectetur,2025-03-25 18:29:54.089625,2024-06-09 03:47:52.248983,Descartado,"Alameda Ravi Borges, 757
Dom Joaquim
27168-150 da Costa de Cirino / RJ",2025-01-18 06:40:29.346068,5.12,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11239,9476,37236,1348520022171,inventore,2025-04-12 09:26:18.443889,2024-05-17 18:00:59.419914,Em Uso,"Colônia Nina Correia, 91
Ápia
26228320 Pastor de Novaes / RR",2024-10-15 19:27:27.596491,2.19,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11240,452,7170,4992828329165,accusamus,2023-10-01 01:34:41.899945,2025-06-27 15:34:22.404944,Descartado,"Campo Dom Nascimento, 52
Gameleira
51245-784 Almeida / PA",2025-05-28 11:19:23.120920,11.9,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11241,9885,13540,9713694981814,doloremque,2023-09-10 04:31:10.901843,2024-10-25 06:53:43.492115,Quebrado,"Estrada Maria Julia Lima, 7
Conjunto Minas Caixa
35481635 Cardoso / MA",2025-07-19 12:13:44.878243,27.36,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11242,5580,38196,9171559602975,illo,2025-01-07 12:34:26.443120,2025-06-05 07:19:10.159828,Quebrado,"Jardim João Vieira, 21
Maria Virgínia
16908847 Viana / MS",2025-04-27 12:32:10.695836,15.94,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11243,7878,59712,5058664655789,assumenda,2025-03-11 00:37:31.843271,2024-07-31 05:01:03.817412,Quebrado,"Vereda Nina Siqueira, 16
Unidas
98601756 Ramos Grande / PA",2025-06-30 20:08:58.352521,17.96,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11244,7026,20627,8547468627339,corporis,2025-06-11 09:21:56.600022,2025-01-01 09:31:24.708860,Novo,"Esplanada de Caldeira, 40
Guaratã
13870482 Duarte Grande / ES",2025-01-10 21:41:59.986912,7.83,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11245,5834,40048,7740760773631,omnis,2024-07-06 18:49:10.854275,2023-12-05 17:52:22.737830,Em Uso,"Praça Fogaça, 84
Bacurau
61264-426 Macedo / CE",2025-01-02 06:15:31.414071,3.85,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11246,1807,25758,2716217444442,facere,2025-04-01 04:37:27.121315,2024-12-30 07:21:32.844735,Em Uso,"Campo Castro, 2
Vila Boa Vista
71469-687 Silva / PR",2024-08-08 23:15:11.287100,48.75,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11247,895,59807,9218669564196,praesentium,2024-02-19 08:00:07.052438,2024-04-16 19:20:02.107661,Em Uso,"Praça Pires, 2
Jardim Felicidade
93906-989 Viana de Oliveira / PA",2025-04-22 07:58:10.529236,7.56,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11248,1481,17361,8539649953627,qui,2025-07-25 14:43:14.557785,2024-04-18 03:11:47.486744,Em Uso,"Avenida de Brito
Custodinha
17693-402 Sá / AM",2025-04-03 08:42:59.010610,9.47,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11249,5672,53495,5708840787871,quasi,2023-12-11 16:33:59.916737,2024-02-13 14:33:26.716979,Em Uso,"Núcleo de Viana, 20
São Paulo
43400596 Nogueira da Praia / SE",2025-06-12 15:50:44.135718,21.79,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11250,6655,26798,7337137345333,consectetur,2024-05-03 22:41:01.638520,2024-11-25 09:04:15.190966,Perdido,"Ladeira Guerra, 78
Anchieta
32579452 Barbosa de Carvalho / PB",2024-12-27 04:46:47.436436,37.98,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11251,2348,14482,4806323354563,dolorum,2024-09-03 12:20:25.102728,2025-01-11 13:39:37.607598,Em Uso,"Distrito Silveira, 8
Vila Tirol
12280-795 Andrade / ES",2024-12-23 16:22:57.603106,39.29,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11252,6360,51567,4640764125593,aspernatur,2025-04-17 00:28:13.162392,2024-07-31 17:25:44.518050,Em Uso,"Chácara de Andrade, 23
Floramar
85191352 Montenegro da Serra / SC",2024-09-27 10:44:45.805417,8.98,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11253,3794,47133,0449122137032,impedit,2025-04-16 00:07:22.838144,2025-03-28 05:04:07.527726,Em Uso,"Setor de Rios
Conjunto Novo Dom Bosco
71775913 Correia das Flores / CE",2025-01-01 13:16:53.681123,3.0,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11254,3623,48979,7503327339714,accusantium,2024-08-15 06:12:53.684127,2024-12-21 09:10:35.749574,Em Uso,"Praça Ana Luiza Pimenta
Xangri-Lá
09472567 Cavalcanti / RR",2025-07-09 09:19:17.826044,35.63,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11255,5691,33616,4705458225383,nostrum,2025-04-23 10:39:02.549264,2025-06-28 05:35:30.360603,Descartado,"Travessa Maria Júlia Melo, 4
Miramar
65632-899 Novaes de Rezende / AC",2024-08-06 13:57:48.369424,29.8,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11256,2293,37400,5215681833785,fuga,2024-09-11 14:38:47.461734,2025-05-18 23:46:16.359047,Em Uso,"Aeroporto Maysa Souza, 7
Europa
97268-797 Novais de Jesus / TO",2025-04-08 09:50:07.426013,24.19,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11257,5240,16739,1444054148322,voluptas,2024-11-09 08:29:44.049315,2024-04-04 17:01:27.188699,Em Uso,"Viela Caleb Moura, 95
Nossa Senhora Da Conceição
80661779 Ramos / RS",2024-08-17 08:15:40.546267,24.23,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11258,8070,14512,7801359127386,blanditiis,2023-11-08 05:33:15.753796,2024-12-20 00:08:46.536648,Em Uso,"Distrito de Freitas, 87
Vila Rica
45827-172 Novais / MS",2025-06-09 10:41:23.015267,13.49,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11259,4829,35671,2971709088089,debitis,2023-09-16 18:04:15.422229,2025-06-11 09:12:23.303539,Em Uso,"Morro Fernandes, 32
Vitoria Da Conquista
00926-270 Casa Grande de Gonçalves / RN",2024-10-10 01:53:24.291255,39.31,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11260,3419,35150,1151617543578,quis,2024-11-14 16:39:13.504562,2024-02-23 01:33:08.944322,Perdido,"Praia Davi Lucca Duarte, 75
Campo Alegre
24283710 da Mata / DF",2024-10-08 01:48:25.811350,2.93,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11261,4577,15467,5820631121364,neque,2024-08-08 11:34:53.282331,2024-08-01 23:21:08.622833,Novo,"Ladeira de da Conceição, 43
Manacas
23829172 Cardoso / PI",2025-02-16 17:52:53.538249,14.43,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11262,8143,26640,0979596928053,similique,2024-12-01 10:35:19.479928,2024-12-26 12:23:07.253384,Em Uso,"Vila de Siqueira, 7
Lourdes
96195981 Rodrigues / PE",2025-06-23 18:02:15.047860,37.18,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11263,1136,39888,9214634706813,dicta,2024-11-24 00:01:33.812320,2023-10-07 00:30:31.203571,Perdido,"Viaduto de Pimenta, 5
Santa Terezinha
44998422 Moraes de Minas / AC",2025-07-11 06:09:03.424583,48.8,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11264,5641,22296,8899867658026,aliquid,2024-04-25 00:50:56.449760,2023-09-15 09:12:03.232684,Em Uso,"Fazenda de Barbosa, 684
Carlos Prates
98877756 Correia / AP",2024-12-23 02:52:21.962936,47.98,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11265,2708,3267,3531075207843,in,2024-05-02 21:14:42.917673,2024-07-20 16:36:41.094990,Perdido,"Viela de Barbosa, 86
Sagrada Família
71431-086 da Paz do Campo / DF",2025-03-20 21:53:41.405351,16.77,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11266,6182,44473,4867901986781,asperiores,2023-09-13 21:15:19.893113,2024-12-15 05:49:17.381551,Descartado,"Largo Gonçalves, 90
Europa
62630-219 Gomes do Sul / AC",2024-08-09 22:18:12.218104,26.92,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11267,2956,45416,0256548054702,nisi,2024-07-06 09:10:06.218690,2024-05-05 11:30:38.372815,Em Uso,"Recanto Maria Laura Rodrigues, 43
Camponesa 1ª Seção
14829-170 Sousa dos Dourados / TO",2024-12-28 01:36:16.369286,35.84,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11268,662,13015,2543479888734,ex,2023-12-29 12:04:40.130110,2025-06-27 15:34:38.867841,Perdido,"Rodovia de Cunha, 68
Lorena
08554-224 Cirino de Vasconcelos / MS",2024-09-06 03:18:32.263896,48.25,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11269,1720,51171,3719312939577,vitae,2024-08-14 01:17:26.400977,2024-11-18 20:48:40.844120,Em Uso,"Quadra Henrique da Rosa
Corumbiara
07902519 Nogueira / TO",2024-10-05 02:26:29.764615,12.42,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11270,9230,51201,3147134231355,illum,2023-08-16 07:15:20.474771,2024-03-25 03:44:45.484475,Em Uso,"Vila de das Neves, 51
Vila Paquetá
69048-691 Brito Paulista / SE",2024-09-29 03:54:21.395379,21.39,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11271,2728,336,9469826400264,omnis,2024-07-28 23:06:43.209929,2024-08-15 03:43:12.949510,Perdido,"Fazenda de Nogueira, 9
Boa União 1ª Seção
27452-079 Almeida / AL",2025-02-09 16:32:03.782545,41.4,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11272,8920,41774,9704379681303,molestiae,2025-07-23 01:33:08.932353,2025-04-26 01:21:04.523923,Em Uso,"Rodovia Farias, 68
Minas Caixa
73988381 Alves / GO",2024-11-11 23:55:11.113613,28.65,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11273,3622,57005,9356137082855,laudantium,2024-03-17 09:56:41.504397,2025-07-20 07:49:47.333519,Em Uso,"Travessa de Costela, 819
Jardim Felicidade
03219928 Cardoso da Prata / AM",2024-11-09 03:52:00.556840,5.5,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11274,1113,6512,0348477658905,similique,2024-08-15 15:52:05.916765,2024-10-18 01:30:30.384699,Em Uso,"Lago Rocha, 24
Copacabana
76545-940 Albuquerque das Flores / RN",2024-11-07 01:09:51.605282,10.34,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11275,27,40308,5534495554137,sapiente,2025-02-23 01:05:05.230723,2023-08-29 03:03:20.235837,Em Uso,"Morro de Aparecida
Vera Cruz
63138-386 Monteiro das Flores / MS",2025-01-30 02:51:34.124043,19.97,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11276,3958,21906,3845807771619,fuga,2023-12-10 17:49:54.024285,2023-11-14 01:45:02.590070,Em Uso,"Chácara de Freitas, 82
Vila Batik
90332-672 Câmara de Araújo / SC",2024-08-18 17:47:04.673435,0.12,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11277,1938,53617,2924462946257,explicabo,2024-02-19 10:12:53.089995,2023-12-14 11:16:58.342705,Novo,"Distrito de Sales, 55
Vila Madre Gertrudes 2ª Seção
59627156 Vasconcelos / SP",2024-09-08 05:47:21.294998,27.85,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11278,4373,36271,0804628237400,rem,2025-07-01 18:38:03.954187,2023-12-11 11:16:54.924023,Em Uso,"Trevo Pires, 33
Teixeira Dias
58414-506 Ramos dos Dourados / RN",2025-04-21 18:51:42.459954,37.04,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11279,7344,4820,0234444235487,eius,2024-03-08 09:30:15.216051,2024-02-27 05:41:50.254884,Perdido,"Feira Théo Aragão, 687
Engenho Nogueira
71057-269 Pinto de Souza / PE",2024-11-01 11:52:00.275109,15.06,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11280,5137,23878,2484281791044,reprehenderit,2024-01-19 14:51:21.687202,2025-03-07 01:18:30.334446,Em Uso,"Parque Aparecida, 829
Serra Do Curral
25423-364 Teixeira / DF",2025-05-31 02:57:08.604540,41.66,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11281,8467,8495,8167418482742,similique,2024-02-13 13:07:55.724618,2023-10-13 02:10:04.245485,Em Uso,"Largo Ágatha Costela, 87
Barão Homem De Melo 3ª Seção
33407447 da Rocha do Campo / RR",2025-04-04 13:09:36.419557,28.6,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11282,8912,5624,2194351719693,ullam,2025-02-04 15:47:18.970438,2024-05-10 17:16:54.957884,Em Uso,"Rua Lavínia Pereira, 507
Vila Nova Cachoeirinha 3ª Seção
38096-243 Ferreira de da Cunha / PR",2025-02-01 01:59:03.433339,17.49,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11283,5418,57079,2039712974529,consectetur,2024-04-07 02:05:48.318343,2024-03-24 20:40:01.519282,Em Uso,"Rua de da Cunha, 6
Vila Rica
64278125 Pacheco Paulista / RN",2025-07-12 02:30:29.286226,5.5,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11284,4472,38478,0883005658670,provident,2024-08-06 07:32:29.226808,2023-12-18 03:04:56.905113,Novo,"Ladeira de Mendes, 5
Jardim Leblon
90635-743 Vargas / AP",2025-03-09 18:21:33.011719,0.11,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11285,1957,19991,5884823177645,eaque,2025-02-25 00:06:58.052985,2024-04-06 21:42:05.064229,Em Uso,"Área Milena Gomes, 704
Vila Pilar
15671163 da Costa / AP",2024-09-30 15:47:06.138375,27.13,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11286,3525,15823,3019366552273,omnis,2024-07-11 14:46:09.752600,2024-06-06 12:23:13.089161,Em Uso,"Sítio Rios, 29
Vila Santo Antônio Barroquinha
65668-874 Nogueira do Sul / TO",2025-05-22 05:23:47.297000,40.69,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11287,9982,53294,6628321242103,ab,2024-03-29 11:08:36.982188,2025-02-23 03:07:27.797764,Em Uso,"Praia de Pacheco, 21
Vila São Francisco
09279943 Cardoso / PA",2025-07-27 03:34:07.603984,41.49,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11288,3159,45028,8183245400803,nesciunt,2023-09-09 22:41:34.515682,2024-02-18 01:11:39.723446,Em Uso,"Núcleo Maria Helena Brito, 20
Vila Aeroporto
47565-477 Novaes do Oeste / PE",2024-08-10 12:09:15.067534,1.1,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11289,291,16957,5571823001284,at,2024-10-04 12:21:39.932189,2024-05-28 15:09:07.099200,Em Uso,"Morro Gabriel Moraes, 2
Bacurau
09611618 Cardoso / MS",2025-03-03 22:56:07.345745,5.88,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11290,8386,8780,8231517507368,explicabo,2025-01-23 03:19:42.334680,2023-08-07 11:59:46.950208,Novo,"Passarela Camargo, 54
Goiania
31402-175 Caldeira de Rocha / RO",2025-02-28 21:38:31.277085,3.06,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11291,3973,31805,5894013194864,tempore,2025-05-08 22:04:55.685422,2023-10-24 11:36:59.145115,Descartado,"Estrada Novais, 44
Sport Club
19434-477 Sales do Sul / MG",2024-08-27 03:50:54.519747,19.51,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11292,2041,27939,3142307282509,omnis,2024-05-16 18:38:41.437392,2025-03-19 05:19:22.628642,Perdido,"Conjunto da Cruz, 23
Vila Coqueiral
83639-312 Rodrigues do Galho / PI",2025-02-19 13:35:30.210877,46.71,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11293,4005,39294,6658789447963,quaerat,2024-03-22 14:11:37.594190,2025-03-29 09:51:23.163723,Quebrado,"Vila Ramos
Estrela
61973896 Caldeira da Serra / PE",2025-01-27 09:54:42.883991,47.78,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11294,6972,33102,2652058919964,molestiae,2024-01-10 19:23:50.676041,2023-11-22 12:02:52.630543,Em Uso,"Fazenda de Aragão, 1
Vila São Gabriel
87858-763 da Mota / BA",2024-10-15 17:39:48.827653,46.35,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11295,1157,59355,8660349775667,impedit,2024-09-12 12:59:23.347114,2025-02-17 20:38:20.143909,Em Uso,"Vereda de Barros, 78
Dom Cabral
55300748 Barros / MT",2024-10-05 12:18:57.163495,7.54,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11296,4999,59323,8077320138784,id,2024-10-18 23:27:20.850024,2024-05-25 09:15:20.433298,Em Uso,"Ladeira Marques
Providencia
33434-412 Silveira / DF",2024-09-16 12:29:00.000913,38.08,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11297,4347,9317,3131542033717,repellendus,2023-12-20 13:44:22.262444,2023-08-11 06:35:39.018714,Em Uso,"Ladeira de Castro, 4
Bairro Das Indústrias Ii
95832-540 Pereira do Amparo / SP",2024-10-12 06:11:14.763988,33.46,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11298,1267,59607,6000191625628,consequatur,2024-02-12 17:06:43.187255,2025-07-01 14:19:56.277523,Em Uso,"Largo de Montenegro
Vila Mangueiras
10614439 Silveira Grande / GO",2024-11-03 23:19:06.448911,6.56,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11299,7575,7715,2877863684245,amet,2024-03-04 16:20:01.205569,2023-10-31 15:51:50.745746,Novo,"Conjunto de Macedo, 32
Bandeirantes
96403-328 Ramos / MT",2025-02-15 22:26:46.969320,38.34,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11300,7221,22054,3930839061545,facere,2025-02-28 23:40:27.620705,2023-08-24 03:43:20.749265,Em Uso,"Passarela Daniel Sampaio, 95
Beija Flor
96121-394 Fernandes / RR",2025-06-29 08:11:11.514567,38.46,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11301,5636,10101,7528203722947,vero,2025-05-09 06:42:45.918764,2024-08-01 08:54:35.940128,Descartado,"Rua de da Paz
Vila Independencia 3ª Seção
13772285 Sampaio de Nunes / CE",2025-01-10 16:18:37.926282,11.72,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11302,8998,24009,7772475892598,aliquam,2023-08-03 18:30:08.258648,2024-03-26 11:33:21.691602,Em Uso,"Praça Isaque Vargas, 36
Jardim Guanabara
22998-898 Melo de Camargo / AC",2024-12-19 09:30:06.519593,1.58,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11303,4748,8018,5194431744758,repudiandae,2023-09-15 10:00:40.083909,2023-10-08 10:42:00.254071,Vazio,"Pátio Cunha, 40
Conjunto Serra Verde
04490-461 Caldeira / AM",2025-03-19 20:54:17.076439,9.0,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11304,8586,3546,1063308996399,maiores,2025-06-11 23:37:01.049484,2025-05-16 23:29:37.920770,Perdido,"Núcleo Sophie Nogueira, 239
Castanheira
98975721 Brito de Goiás / SP",2025-05-14 05:16:41.037358,40.49,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11305,4386,32715,1894104524796,hic,2024-03-16 02:38:55.290408,2024-09-21 14:44:18.351285,Perdido,"Viela Ana Mendes, 35
Serrano
16993-711 da Luz Verde / RN",2024-12-10 17:44:46.309530,35.01,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11306,8986,45660,5503028158159,libero,2024-05-11 06:52:08.542573,2025-04-07 06:22:38.347358,Perdido,"Praça de Pinto, 27
Camargos
31188-856 Pimenta / PR",2025-03-09 10:24:23.375050,26.07,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11307,8376,17841,2817129031994,explicabo,2025-03-05 09:30:23.427919,2023-10-20 17:26:18.442846,Em Uso,"Alameda de Sá, 48
João Paulo Ii
47380-718 Pinto / SC",2025-03-05 20:54:43.002348,1.77,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11308,7633,25496,7536969420915,at,2024-03-29 20:12:24.740945,2024-03-06 23:24:20.279680,Em Uso,"Via Farias, 59
Vila De Sá
62558708 Martins de Porto / TO",2025-02-12 03:01:38.741691,4.19,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
11309,9829,25006,9381988315685,dolores,2025-07-10 00:01:35.051047,2024-04-02 21:42:19.521905,Em Uso,"Aeroporto de Lopes, 55
Paraíso
51795-357 Costa Verde / MG",2025-03-18 11:21:34.289915,44.14,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
