HistoricoID,IsqueiroUsuarioID,LocalID,DataHoraRegistro,TipoEvento,Latitude,Longitude,Descricao,ConfiabilidadeLocalizacao,DataCriacao
2778,27028,25,2025-07-15 03:16:01.547109,Perdido,-23.515898173850697,-46.54389209266831,Deleniti aliquid tenetur doloremque nisi consequuntur dignissimos. Minima dignissimos incidunt consequuntur expedita quaerat. Officia aspernatur exercitationem dolores officiis non nisi quos.,0.45,2025-07-29 19:52:08.798653
2779,12789,91,2025-01-26 18:36:36.807211,Perdido,-23.585409485303263,-46.67457454945276,"Repellendus culpa unde consequuntur libero.
Quia quae iusto exercitationem tempora totam. Error fuga quae maxime voluptates harum libero nemo. Ipsa soluta cupiditate dolore.",0.8,2025-07-29 19:52:08.798653
2780,32836,143,2024-10-29 00:49:12.261635,Guardado,-23.48968263837536,-46.694009067970086,"Pariatur omnis voluptates voluptatum ratione ipsam.
Ut totam dolore quam aperiam dolores. Ex perspiciatis sed dignissimos eos. Tempora natus quidem aliquid harum dolore.",0.25,2025-07-29 19:52:08.798653
2781,29870,595,2024-12-17 18:32:48.080297,Guardado,-23.641058765483287,-46.73748473163529,"Dolores sit magni voluptatum. Nisi commodi eligendi corporis sint.
Debitis sapiente repellendus. Eaque ipsa aut praesentium velit incidunt. Aliquam deleniti facere quis.",0.33,2025-07-29 19:52:08.798653
2782,10701,712,2024-01-08 17:35:21.955593,Encontrado,-23.641843699883626,-46.75232863815263,Debitis incidunt aliquid quam. Sapiente aperiam possimus. Minima architecto numquam consectetur iusto totam doloremque. Eaque excepturi enim dicta quidem illum.,0.17,2025-07-29 19:52:08.798653
2783,30651,35,2024-09-20 09:11:30.516047,Movido,-23.42756116116321,-46.71287116108755,Tempore in quo modi quae. Temporibus inventore vel quae molestias iste amet illum.,0.22,2025-07-29 19:52:08.798653
2784,22802,483,2024-04-11 18:18:20.078198,Movido,-23.52531579542203,-46.55304727802071,"Quasi cumque sapiente aliquam cupiditate at enim. Ea qui tenetur reiciendis iure.
Recusandae quibusdam quia voluptatem. Ipsa delectus magnam fugiat aperiam enim. Magni adipisci officiis voluptatem.",0.25,2025-07-29 19:52:08.798653
2785,57443,133,2024-05-28 06:13:38.413087,Movido,-23.529258119121213,-46.60897691178768,"Libero possimus maxime incidunt quae. Dolorum velit illo est tenetur distinctio unde. Quo ut corrupti.
Distinctio veritatis consequuntur. Minima vel eaque qui animi.",0.08,2025-07-29 19:52:08.798653
2786,25360,761,2023-09-08 01:23:19.193336,Perdido,-23.534875094825516,-46.59246072691667,"Voluptates laboriosam voluptatibus ea iure. Ipsam saepe non mollitia.
Inventore tempora sapiente vel. Nesciunt qui hic est.",0.11,2025-07-29 19:52:08.798653
2787,31235,775,2025-01-27 12:15:05.137048,Perdido,-23.479688514485535,-46.504763685558174,Quos officiis repellendus excepturi a. Accusamus perferendis fugiat odio.,0.91,2025-07-29 19:52:08.798653
2788,25792,896,2024-02-02 06:11:17.508945,Guardado,-23.47795285164057,-46.66769153110751,Facere ut cupiditate consequuntur. Vitae labore consequatur sed laudantium fugiat illum expedita. Modi esse velit esse.,0.64,2025-07-29 19:52:08.798653
2789,22028,183,2025-03-08 02:39:14.924798,Movido,-23.55127472441858,-46.505543036908925,At blanditiis minus libero quo suscipit corporis nobis. Voluptas sequi explicabo fugit tenetur tempora quidem numquam. Molestiae vel ab illo quam illo.,0.14,2025-07-29 19:52:08.798653
2790,16588,561,2024-12-23 20:44:27.229018,Movido,-23.651868280293108,-46.52985955715512,Officia inventore molestias qui ipsam. Necessitatibus provident fugit debitis. Suscipit ipsa commodi.,0.77,2025-07-29 19:52:08.798653
2791,24033,566,2023-10-04 20:25:21.520871,Encontrado,-23.55225574302188,-46.5807724080729,"Ea similique asperiores tenetur cumque possimus. Assumenda laborum impedit fugiat accusamus enim.
Voluptatem optio in quod praesentium eaque. Eos provident eum modi magni doloribus illo.",0.89,2025-07-29 19:52:08.798653
2792,19300,210,2024-08-13 14:28:08.437694,Guardado,-23.625130070866042,-46.51940473481329,"In nam asperiores eum illum repudiandae iusto.
Numquam porro quam odio voluptas. Ab repudiandae quasi est. Quaerat dolore aut quae doloribus adipisci officiis delectus.",0.88,2025-07-29 19:52:08.798653
2793,51274,973,2023-10-15 11:16:21.034472,Encontrado,-23.670513377303816,-46.635251743604286,"Earum nulla numquam error vel nihil. Occaecati dolores accusamus eaque facere est aut.
Asperiores rem nisi veritatis odit quia magni. Vero laudantium sapiente nihil minima similique voluptatum.",0.63,2025-07-29 19:52:08.798653
2794,16415,949,2023-12-12 15:15:53.108874,Guardado,-23.433830667561693,-46.770140015495656,Repellat dolores pariatur sint. Veritatis quidem unde natus occaecati quam repellat.,0.1,2025-07-29 19:52:08.798653
2795,58939,93,2025-03-06 12:11:06.027603,Perdido,-23.456069214188407,-46.517652369591595,Vel libero assumenda delectus facere. Iure explicabo molestiae occaecati porro fugit eos maxime. Sint voluptatem natus ratione consequuntur.,0.5,2025-07-29 19:52:08.798653
2796,54107,302,2024-03-14 14:25:58.940425,Guardado,-23.442037764723576,-46.78436438713983,"Laudantium nostrum quae similique. Enim quidem officia soluta enim. Quam provident alias autem.
Ipsum atque harum atque necessitatibus laborum. Asperiores quis dicta consectetur.",0.97,2025-07-29 19:52:08.798653
2797,50870,91,2024-07-11 15:20:45.472626,Movido,-23.45003998599631,-46.612269781733104,"Corrupti nulla odio praesentium nobis neque. Quibusdam ex velit eius dolores.
Aliquid fugiat magnam modi blanditiis blanditiis. Eius dolore quasi aperiam distinctio. Aspernatur odio veniam quisquam.",0.79,2025-07-29 19:52:08.798653
2798,36246,387,2025-03-18 15:48:51.887645,Movido,-23.66055987286944,-46.77169308162035,"Expedita culpa mollitia aspernatur. Iste culpa a iste natus distinctio iste.
Quia sunt architecto minima voluptatem modi ipsum. Quasi voluptate vero id assumenda soluta dolorum.",0.52,2025-07-29 19:52:08.798653
2799,20884,638,2025-01-07 11:51:55.702906,Encontrado,-23.433832235707285,-46.64188284906454,Rerum temporibus atque excepturi. Placeat fuga dicta. Adipisci suscipit culpa ea quibusdam temporibus.,0.06,2025-07-29 19:52:08.798653
2800,33252,679,2024-06-23 04:51:27.535074,Movido,-23.470210123155702,-46.60509991673391,"Quas ad ipsam repudiandae.
Laborum sequi quo nisi excepturi voluptatibus eos recusandae. Mollitia praesentium perspiciatis cumque commodi dolorem. Quam debitis deleniti quisquam.",0.12,2025-07-29 19:52:08.798653
2801,2739,296,2024-04-21 20:25:17.494767,Perdido,-23.546085931208292,-46.74812544669923,"Inventore blanditiis tenetur modi perferendis. Doloremque quas recusandae neque illum facere nam.
Alias deleniti vero ipsam facilis. Deserunt a consequatur expedita ex voluptatem accusamus.",0.57,2025-07-29 19:52:08.798653
2802,26732,846,2023-10-27 07:11:51.028541,Guardado,-23.64840282029224,-46.53082063401841,Asperiores eos maxime veniam possimus officia. Commodi laboriosam minima repellat consequatur eius.,0.41,2025-07-29 19:52:08.798653
2803,26660,299,2024-05-13 13:42:50.548098,Perdido,-23.482528152446935,-46.66941625094778,Quaerat sunt culpa quasi. Ad a veritatis. Magnam possimus numquam magni pariatur eaque.,0.03,2025-07-29 19:52:08.798653
2804,28112,359,2023-12-27 19:11:43.883976,Encontrado,-23.512180882338725,-46.51249297272209,"Voluptatum quae distinctio provident. Illum enim omnis.
Vitae deserunt doloribus omnis tenetur amet. Delectus quo veritatis dolorem. Maiores explicabo quis quisquam delectus molestiae dolore.",0.44,2025-07-29 19:52:08.798653
2805,18172,349,2024-02-26 22:30:30.909318,Guardado,-23.611827517493573,-46.582033187842605,Suscipit accusamus consequuntur error corporis. Excepturi magnam iste sint vel quibusdam ducimus eveniet. Expedita porro molestias dignissimos magni magnam ducimus exercitationem.,0.53,2025-07-29 19:52:08.798653
2806,51930,459,2024-06-10 01:28:17.753525,Movido,-23.512347126371854,-46.668219842292494,Recusandae maiores exercitationem reiciendis. Animi aliquid dolores nesciunt quisquam assumenda.,0.29,2025-07-29 19:52:08.798653
2807,38601,820,2024-09-24 07:58:55.073464,Guardado,-23.698938881789914,-46.691048636572724,Laudantium accusantium nesciunt eligendi dicta quod facilis et. Distinctio eum ipsam harum fugit blanditiis laudantium. Ipsa laudantium laborum ut.,0.5,2025-07-29 19:52:08.798653
2808,49409,486,2023-10-30 21:43:13.723683,Perdido,-23.533621160653574,-46.63264273874986,"Id porro culpa officiis. Totam mollitia modi.
Eum blanditiis id cupiditate maxime itaque repellat delectus. Ipsum cumque consequuntur asperiores architecto adipisci. Nobis autem optio hic.",0.44,2025-07-29 19:52:08.798653
2809,14141,697,2024-09-25 04:21:56.070491,Perdido,-23.57839260223171,-46.70383123348957,"Voluptatibus laboriosam aperiam consequatur amet. Tempore eaque commodi necessitatibus numquam.
Explicabo dolorum nesciunt ullam sed aut praesentium aut. Quo sit quisquam.",0.8,2025-07-29 19:52:08.798653
2810,28277,180,2023-12-19 01:13:48.960809,Perdido,-23.52530344220541,-46.55901047918676,Cupiditate odit assumenda alias accusantium. Totam repellendus magnam aspernatur. Nihil laudantium nulla quae.,0.72,2025-07-29 19:52:08.798653
2811,53996,2,2023-09-15 10:53:51.920250,Movido,-23.679531494737418,-46.60694967553144,"Id aperiam provident eaque. Voluptas suscipit deleniti ipsam asperiores. Quo odit fuga facere autem.
Eveniet occaecati distinctio impedit labore.",0.11,2025-07-29 19:52:08.798653
2812,20218,861,2024-04-02 11:19:06.287237,Perdido,-23.659687334756157,-46.73060022601743,Nobis dolores sit sint saepe blanditiis velit. Amet amet nesciunt assumenda debitis suscipit.,0.98,2025-07-29 19:52:08.798653
2813,23085,61,2025-06-03 02:46:32.582064,Encontrado,-23.670907879380188,-46.73448221860832,Ipsam provident laboriosam dolores. Nobis repudiandae itaque ullam ea et saepe itaque. Nihil optio eum cupiditate nulla molestiae mollitia adipisci.,0.21,2025-07-29 19:52:08.798653
2814,7718,416,2023-12-15 12:22:09.837329,Encontrado,-23.672737112308216,-46.67990725385931,Quo iure eos molestias nobis laboriosam. Unde doloribus et dolores modi maxime modi dolorem. Pariatur inventore eum commodi.,0.45,2025-07-29 19:52:08.798653
2815,13829,275,2024-11-06 20:15:01.679854,Guardado,-23.516656528074947,-46.67156843840026,Ullam quibusdam accusamus aliquid modi suscipit placeat. Nesciunt a nesciunt pariatur dignissimos laborum.,0.31,2025-07-29 19:52:08.798653
2816,34700,537,2024-10-08 03:55:16.444243,Encontrado,-23.45719966302878,-46.792851451771206,Accusantium voluptatem et repudiandae adipisci quasi. Doloremque est suscipit suscipit blanditiis nam atque. Ullam iure voluptate nihil accusantium repellendus. Iure sit unde sint tempora officia.,0.66,2025-07-29 19:52:08.798653
2817,38609,978,2025-01-29 08:48:30.580584,Perdido,-23.428686151175306,-46.66718099876323,"Adipisci reprehenderit repellat iste. Veniam vero molestias. Doloribus architecto quibusdam quis fuga quod minima minus.
Saepe voluptas est eum dolorem. Esse quia nihil ipsum atque nulla optio.",0.71,2025-07-29 19:52:08.798653
2818,1032,761,2025-05-26 04:17:16.050786,Movido,-23.56823474858729,-46.69472009043693,Praesentium consectetur numquam perferendis placeat ipsa ducimus. A maiores corrupti qui sit vero numquam magnam. Nam magni enim et ratione laboriosam repellendus.,0.82,2025-07-29 19:52:08.798653
2819,1256,624,2025-05-05 08:25:05.966692,Guardado,-23.59898848605905,-46.66452561084908,"Mollitia nisi explicabo nulla. Autem porro aut necessitatibus quae veritatis. Ducimus tempore quibusdam aspernatur saepe voluptas.
Quis quasi magni nam ut pariatur.",0.3,2025-07-29 19:52:08.798653
2820,30155,978,2025-06-12 20:09:44.093399,Guardado,-23.61319897351887,-46.58276101197625,"Incidunt iure officia inventore officia explicabo cumque.
Totam soluta modi magni quia. Veritatis impedit quo quo error.",0.95,2025-07-29 19:52:08.798653
2821,47266,454,2025-06-27 13:18:08.391515,Movido,-23.511222519265864,-46.53902590204706,"Explicabo rem ducimus illum similique laboriosam. Atque recusandae quae laudantium velit tenetur est voluptatum. Et facere similique fugiat quaerat.
Quo nihil magni voluptate cum.",0.9,2025-07-29 19:52:08.798653
2822,20158,647,2025-02-02 19:34:35.410944,Guardado,-23.46517241007845,-46.68446500332216,"Laboriosam neque ex laboriosam rerum maxime. Nemo dolor enim quis.
Placeat pariatur sit impedit hic ab ducimus. Maxime quae sint asperiores.",0.7,2025-07-29 19:52:08.798653
2823,2140,48,2024-03-03 16:35:01.315775,Movido,-23.687074017781395,-46.5747296426353,Rem excepturi blanditiis ullam. Magni animi numquam ratione.,0.53,2025-07-29 19:52:08.798653
2824,39074,694,2024-12-07 04:15:35.114414,Guardado,-23.635755660852467,-46.71607816506364,"Fuga omnis tempora eveniet nam ipsum. Unde distinctio ut dolorem.
Esse sint veritatis numquam ut. Recusandae ipsum repudiandae ad suscipit. Dolorem veritatis rem sint.",0.98,2025-07-29 19:52:08.798653
2825,9791,772,2025-03-23 03:11:09.915433,Movido,-23.459816243561338,-46.76231318305694,"Dolorum eligendi veritatis repellat soluta. Libero vitae at esse eligendi expedita magni.
Provident molestiae possimus a est. Ad numquam laboriosam ad odit quo.",0.57,2025-07-29 19:52:08.798653
2826,38500,136,2025-03-10 11:28:06.810014,Guardado,-23.621794807722072,-46.63378048135471,Id delectus exercitationem ipsa vitae voluptatem reprehenderit. Doloribus nemo impedit voluptatem cupiditate doloribus.,0.13,2025-07-29 19:52:08.798653
2827,39707,579,2024-04-12 09:59:52.388909,Guardado,-23.57370716705732,-46.72031920426863,Odit ut adipisci explicabo rerum veniam. Autem nobis ipsum nostrum ut. Tempore repellat sit fuga.,0.11,2025-07-29 19:52:08.798653
2828,42726,565,2025-07-25 10:31:08.501380,Movido,-23.482104519044448,-46.61496770286582,Optio repellendus vel laborum nostrum. Amet reiciendis aliquam necessitatibus. Suscipit fugit a temporibus doloremque atque sint at.,0.51,2025-07-29 19:52:08.798653
2829,56416,779,2024-11-22 05:40:05.072275,Guardado,-23.650485920617225,-46.60183400969288,"Sequi eaque quod. Debitis qui qui ab.
Consequuntur quibusdam tempora nostrum suscipit est. Corrupti odio pariatur ex.",0.76,2025-07-29 19:52:08.798653
2830,9839,20,2023-11-16 08:58:03.712466,Movido,-23.58278382116186,-46.71074833851702,Iusto praesentium officiis sunt molestiae quasi. Voluptate quis natus sequi deleniti. Odio odit vero enim incidunt libero aut. Odit debitis quo saepe placeat.,0.42,2025-07-29 19:52:08.798653
2831,32507,271,2024-06-11 21:48:02.231106,Guardado,-23.66683540585647,-46.51501325379318,Suscipit dolorem sint impedit voluptatibus repellat ipsa natus. Non delectus pariatur. In maxime fugit fugit sunt itaque sit.,0.44,2025-07-29 19:52:08.798653
2832,6930,683,2024-09-21 18:31:36.353353,Guardado,-23.441888315682014,-46.78587510543931,Accusantium inventore eius adipisci sed fugit tenetur. Facilis temporibus deserunt sequi ex architecto.,0.34,2025-07-29 19:52:08.798653
2833,24118,117,2025-03-31 16:09:43.760935,Movido,-23.454479474771777,-46.74491677017686,Explicabo aut in maiores. Ut quas nam fuga illum expedita iste. Tempore expedita eligendi corrupti aspernatur tempora.,0.82,2025-07-29 19:52:08.798653
2834,2356,6,2025-03-17 17:26:21.374924,Encontrado,-23.62095047368365,-46.51296888914828,Blanditiis excepturi aspernatur adipisci quam autem. Ut assumenda voluptates nam. Quibusdam nam mollitia unde nihil. Aliquam beatae aut.,0.27,2025-07-29 19:52:08.798653
2835,14620,46,2024-04-07 19:49:21.878175,Guardado,-23.696113144632765,-46.71859622051124,"Adipisci aperiam dolores officia iste molestias. Laboriosam eius ratione dicta. Fugit aperiam eligendi nihil perspiciatis.
Neque ducimus repudiandae aspernatur quas accusamus ea harum.",0.53,2025-07-29 19:52:08.798653
2836,4871,246,2025-07-12 22:58:46.460619,Perdido,-23.59373038767003,-46.52677838552015,"Facilis dolore distinctio explicabo quia tempora.
Temporibus saepe inventore atque. Blanditiis distinctio dolorem a ipsa pariatur culpa.",0.72,2025-07-29 19:52:08.798653
2837,21859,482,2023-11-15 15:05:50.356539,Perdido,-23.585698713593217,-46.61668561107896,Ullam nisi enim praesentium doloremque iure beatae.,0.91,2025-07-29 19:52:08.798653
2838,38278,15,2023-11-29 21:55:25.324768,Encontrado,-23.406399291276923,-46.75542416037773,Molestiae perspiciatis aut itaque. Non consequuntur saepe modi optio.,0.89,2025-07-29 19:52:08.798653
2839,56671,746,2025-04-30 09:58:45.919564,Perdido,-23.581224659033683,-46.51313778082192,Quam error et repudiandae porro. Voluptatem cupiditate hic ducimus. Cumque esse voluptas maxime cumque architecto. Nam praesentium voluptatem at enim ab voluptas repellat.,0.54,2025-07-29 19:52:08.798653
2840,33958,82,2025-03-13 20:36:07.068108,Guardado,-23.651705589103713,-46.6597664388169,"Quod pariatur nulla eveniet ullam non temporibus corrupti.
Fugit odio iste molestias ipsa voluptates ipsam. Asperiores nisi alias. Sunt facilis corporis dolore.",0.68,2025-07-29 19:52:08.798653
2841,9291,794,2024-06-18 22:43:12.472449,Encontrado,-23.610877181818104,-46.684703409039464,Numquam deserunt accusamus laudantium maiores dolorem. Optio eos eius minima repudiandae nisi atque.,0.19,2025-07-29 19:52:08.798653
2842,28748,949,2024-11-25 04:53:57.725607,Encontrado,-23.60807673292226,-46.602327302110055,"Explicabo autem officia nisi. Cupiditate illum quis veniam suscipit amet dolores. Impedit rerum dicta perspiciatis.
Magni ea vero unde consectetur.",0.23,2025-07-29 19:52:08.798653
2843,41136,621,2025-04-11 07:59:18.874195,Movido,-23.647688032575683,-46.6349196452564,Libero temporibus illo fugiat fugiat. Commodi amet sequi ipsa. Recusandae sunt hic similique eligendi repellendus repudiandae quis.,0.28,2025-07-29 19:52:08.798653
2844,50270,637,2023-08-15 09:38:32.514222,Perdido,-23.494220270173777,-46.685978045525296,"Pariatur perspiciatis est. Veniam vero illum voluptatibus molestias quis quo.
Id pariatur veniam nobis repudiandae cum delectus. Repellendus quis dolorum perferendis quo. Dolorum dolorum porro sequi.",0.14,2025-07-29 19:52:08.798653
