LocalID,NomeLocal,TipoLocal,Endereco,Latitude,Longitude,Descricao,DataCriacao
334,Rezende,Casa,"Passarela João Gabriel Moraes, 23
Vila Piratininga
60037078 Nunes de Almeida / ES",-23.639111753263094,-46.5101801101976,"Vitae doloribus blanditiis nesciunt recusandae. Aut magnam quidem temporibus.
Occaecati perspiciatis repudiandae ratione. Magnam iusto repudiandae in totam. Esse numquam ad minus repudiandae.",2025-07-29 19:51:54.642002
335,Câmara - EI,Trabalho,"Lago Léo Silva, 2
Vila Independencia 1ª Seção
93568-967 Rios / RJ",-23.444776134659705,-46.76922367508935,Suscipit modi odio quod. Necessitatibus quidem atque amet velit repudiandae quaerat. Fuga doloribus impedit aliquid.,2025-07-29 19:51:54.642002
336,Melo,Trabalho,"Passarela Yan Ramos, 90
Vila Boa Vista
87254221 Macedo / TO",-23.597143805707997,-46.53378601198395,Optio veniam sint assumenda autem doloremque asperiores animi. Quasi totam eos consequatur id cum enim quibusdam.,2025-07-29 19:51:54.642002
337,Nogueira,Restaurante,"Viela de Fogaça, 9
Cidade Jardim Taquaril
97728172 Brito / AM",-23.490473336057303,-46.720909848521835,"Harum occaecati nihil laboriosam beatae odit cumque. Quasi repellat laborum eveniet fugit.
Soluta unde accusantium voluptas ab laudantium. Doloremque adipisci non adipisci fugiat distinctio tenetur.",2025-07-29 19:51:54.642002
338,Casa Grande,Restaurante,"Distrito Machado, 25
Marilandia
74034013 Barbosa da Praia / AM",-23.62082546690753,-46.640305017386716,Recusandae quas aut quasi nesciunt eligendi occaecati. Vero modi eligendi enim placeat expedita.,2025-07-29 19:51:54.642002
339,Siqueira Ferreira - EI,Outro,"Avenida Maria Cecília da Mata, 60
Vila Santa Monica 2ª Seção
95929-030 Nascimento / RS",-23.58832889428879,-46.79052506562491,"Voluptas neque eligendi deserunt. Ipsam exercitationem suscipit est unde. Numquam dignissimos aut.
Saepe id sint animi. Eligendi consequuntur placeat perspiciatis. Sed assumenda velit.",2025-07-29 19:51:54.642002
340,Almeida - EI,Casa,"Feira de Vargas, 3
Serra Verde
92685-378 Aragão / PR",-23.501608042222976,-46.73137323559845,Dolores voluptatibus amet tenetur numquam inventore impedit accusamus. Impedit voluptas unde ex sed. Odit veniam iure ipsa provident repellat.,2025-07-29 19:51:54.642002
341,da Paz,Outro,"Avenida Moreira, 8
Bonsucesso
80075006 Mendes / BA",-23.412575403616778,-46.701780925237664,"Odio eos porro ipsam. Harum quis molestiae.
Dolorem vitae molestias reiciendis. Inventore voluptatibus officia officia debitis dignissimos.",2025-07-29 19:51:54.642002
342,Brito S/A,Trabalho,"Trevo Ísis Barbosa, 338
Horto Florestal
80030928 Araújo dos Dourados / ES",-23.665483134780512,-46.76529441389023,Animi reiciendis saepe maiores recusandae nostrum. Debitis quidem itaque expedita aliquam occaecati.,2025-07-29 19:51:54.642002
343,Cunha,Outro,"Pátio Pedro Alves, 7
Gameleira
02850054 da Cruz / RN",-23.609121546869368,-46.62549352020784,"Velit modi inventore. Quibusdam quas quas fugit. Doloribus sequi officia assumenda.
Hic dolorem quia nobis sed eum aliquid. Dolorum recusandae quod veritatis ipsam blanditiis.",2025-07-29 19:51:54.642002
344,Pacheco,Casa,"Viaduto de Siqueira, 6
Vila Minaslandia
97407435 da Rocha / GO",-23.654856519832236,-46.557720580066956,Odio non nulla consequatur repudiandae. Consequuntur culpa architecto voluptatem architecto officiis. Maxime vero provident quasi tempora.,2025-07-29 19:51:54.642002
345,Nascimento,Outro,"Quadra Castro, 3
Alta Tensão 1ª Seção
08680-295 Nascimento da Mata / SE",-23.645311902653187,-46.69930666920757,Maiores maxime debitis porro voluptas. Vero dicta est aliquam doloremque eligendi blanditiis.,2025-07-29 19:51:54.642002
346,Montenegro,Casa,"Vale Melo, 74
Universo
27097412 Fogaça / CE",-23.423746320605314,-46.62667115024253,Atque adipisci blanditiis laborum exercitationem reprehenderit. Alias accusantium expedita recusandae rerum libero.,2025-07-29 19:51:54.642002
347,Siqueira Moura S.A.,Restaurante,"Estrada Ramos, 72
Leonina
14923-630 Araújo / RO",-23.682469792425458,-46.568963562970396,Neque saepe voluptatibus quod corporis rem fugiat debitis. Atque vel officiis expedita. Quisquam quos ea similique.,2025-07-29 19:51:54.642002
348,Pimenta,Trabalho,"Vale de Barbosa, 29
Glória
23733834 Melo / PA",-23.53240845035317,-46.710741167601554,Dolorem ipsam sed consequuntur enim nostrum. Cupiditate facere molestias maiores. Blanditiis id magni cupiditate alias hic quasi.,2025-07-29 19:51:54.642002
349,Gonçalves - ME,Outro,"Via Campos, 3
Trevo
83130-476 Barbosa do Galho / PB",-23.51017671345542,-46.68819673305544,"Illum perspiciatis nam labore nam. Officia modi vel rem.
Explicabo cum aut blanditiis.
Odit laboriosam dolores nobis voluptatem labore. Quas fugit optio corrupti labore.",2025-07-29 19:51:54.642002
350,Pereira S.A.,Casa,"Distrito Alana Rocha, 92
Maria Tereza
71507-166 Sá dos Dourados / ES",-23.45017407932406,-46.62892635552593,Similique vitae maxime necessitatibus soluta. Eius eos iure veritatis voluptates optio. Vero soluta ipsa nulla.,2025-07-29 19:51:54.642002
351,Garcia S.A.,Restaurante,"Área Yasmin Novais, 659
Granja De Freitas
06860-161 Cardoso do Sul / CE",-23.65275371719059,-46.604343165907345,Cum quaerat quaerat voluptates. Voluptate debitis commodi ullam omnis iusto at.,2025-07-29 19:51:54.642002
352,Brito da Cruz - ME,Outro,"Praia de Nogueira, 715
Conjunto Jardim Filadélfia
93409-665 Gonçalves de Costela / ES",-23.497750616416983,-46.681833658424964,Impedit quaerat distinctio magnam inventore reprehenderit aliquid perferendis. Nulla perspiciatis nam voluptatum qui. Totam eius voluptatum vero.,2025-07-29 19:51:54.642002
353,Farias,Restaurante,"Quadra Monteiro
Nova Floresta
39634-398 Campos de Peixoto / GO",-23.50564638723467,-46.64199202272209,"Ex eius nihil unde ratione voluptas. Illum magnam corporis expedita sapiente cumque recusandae. Officia expedita alias itaque consequuntur fuga neque.
Nam assumenda at qui commodi facere minima.",2025-07-29 19:51:54.642002
354,Viana Duarte e Filhos,Trabalho,"Trecho Castro, 95
Planalto
98288-844 Nogueira / PR",-23.443520082521594,-46.68946854413447,Nihil ipsa ipsum nisi molestias maiores dolores. Quidem consequuntur esse modi illo ad ea odit. Consequatur accusamus quisquam vero. Provident sapiente suscipit veritatis non aliquam atque similique.,2025-07-29 19:51:54.642002
355,Abreu S.A.,Casa,"Trevo Alves, 50
Engenho Nogueira
49114493 Azevedo / ES",-23.541151896237533,-46.59226649064348,Veritatis aliquam perferendis. Eos neque nihil quas similique.,2025-07-29 19:51:54.642002
356,Vieira da Paz e Filhos,Trabalho,"Lagoa de Alves
Vila Ipiranga
85727525 da Costa / ES",-23.622952866853563,-46.587249914085575,Excepturi recusandae consequatur quia reprehenderit. Ad esse earum tenetur labore. Dicta veritatis animi alias nobis.,2025-07-29 19:51:54.642002
357,Araújo Alves - EI,Casa,"Esplanada de Costa, 656
Diamante
57342382 Rios das Pedras / MG",-23.439588771325848,-46.66300754125405,Doloremque quibusdam corrupti amet quas ratione. Aliquid possimus nemo unde temporibus. Sint quibusdam deserunt distinctio ad dignissimos magnam.,2025-07-29 19:51:54.642002
358,Rios Vasconcelos e Filhos,Bar,"Travessa Daniela Pimenta, 55
Paraíso
72503-205 Guerra do Sul / SC",-23.681733347152647,-46.52541276516798,"Enim nesciunt minima ullam. Vel magnam officiis doloribus aliquam temporibus error.
Architecto voluptatum error ipsum ab ad commodi. Doloribus recusandae saepe nisi exercitationem.",2025-07-29 19:51:54.642002
359,Cavalcante,Trabalho,"Setor de Ribeiro
Vila Mantiqueira
00996027 da Conceição / AL",-23.649715586485538,-46.56205165036956,Explicabo minima labore dicta praesentium. Culpa accusantium voluptas quas mollitia provident alias veniam. Atque soluta corrupti reprehenderit quidem quos omnis enim.,2025-07-29 19:51:54.642002
360,da Cunha - EI,Casa,"Jardim de Fogaça, 58
Jaraguá
56089782 Abreu / RJ",-23.61475021889757,-46.64370822036079,Excepturi illo nesciunt eligendi. Officia vero quidem dolor voluptas.,2025-07-29 19:51:54.642002
361,Macedo,Restaurante,"Condomínio Yan Nascimento, 99
Conjunto Califórnia Ii
36742-057 Dias Verde / AL",-23.403078094604147,-46.76719682810087,Suscipit fugit commodi. Harum quaerat deleniti facilis quod. Et deleniti explicabo ullam dolores.,2025-07-29 19:51:54.642002
362,Fonseca,Casa,"Recanto de Lopes, 260
Conjunto Celso Machado
54893226 Santos / MS",-23.446907339980626,-46.7641714932816,Vero tenetur magni nobis. Quasi magni cumque ipsum aspernatur impedit ullam repellat. Sapiente suscipit porro saepe.,2025-07-29 19:51:54.642002
363,Aragão,Restaurante,"Lago Thiago Macedo, 473
Heliopolis
78594185 Leão Alegre / SE",-23.578574904252427,-46.76737606233674,"Ut voluptates nobis cum. Nulla natus unde quo assumenda officia.
Vel in dolor facilis nesciunt. Doloribus illum placeat rerum. Quo quam necessitatibus.",2025-07-29 19:51:54.642002
364,Moreira,Outro,"Rua Borges, 690
Caiçaras
59765691 Sá / PB",-23.5062686297947,-46.5072910686374,"In maxime rerum odit dignissimos deserunt.
Nostrum architecto quam a. Ut repudiandae excepturi minima. Aperiam quia voluptatum culpa.",2025-07-29 19:51:54.642002
365,Pastor,Restaurante,"Lago de Mendonça, 42
Alpes
46637087 Vargas / RJ",-23.655030032543714,-46.59783732538208,"Voluptatem alias optio saepe facilis odit dolorem. Repellendus occaecati voluptas esse incidunt.
Minus occaecati ut voluptatum. Praesentium at maxime accusamus unde eaque.",2025-07-29 19:51:54.642002
366,Ribeiro,Bar,"Parque de Dias, 60
Vila Jardim Leblon
77167552 Farias da Prata / PR",-23.590138973389386,-46.72423373983932,Excepturi dolores occaecati cupiditate.,2025-07-29 19:51:54.642002
367,Correia,Trabalho,"Feira Maria Isis Vasconcelos, 101
Itatiaia
13747-170 Peixoto Verde / BA",-23.679612056040067,-46.67242577183738,Magni alias doloremque tenetur commodi cum recusandae. Nulla distinctio minima necessitatibus accusamus. Possimus cum ex nesciunt blanditiis odit.,2025-07-29 19:51:54.642002
368,Cavalcante,Restaurante,"Vereda de Ramos, 11
Serrano
58614724 Montenegro / RJ",-23.605274076955478,-46.783626611291616,"Qui animi pariatur atque eum.
Officia inventore officia. Nobis rem molestiae vero eaque enim rem.
Et facere accusantium recusandae est cupiditate delectus. Optio maiores quae veniam dignissimos.",2025-07-29 19:51:54.642002
369,Oliveira e Filhos,Trabalho,"Rua Theodoro Caldeira
Urca
69099470 Azevedo do Campo / PR",-23.68417548261039,-46.65563726361598,"Pariatur dolore modi repellat sunt molestiae. Ullam magni dicta quam ipsa.
Sed voluptates velit. Aperiam nesciunt ipsa. Quasi pariatur labore ex amet maiores. Possimus odio deserunt dolor sit.",2025-07-29 19:51:54.642002
370,Leão S/A,Casa,"Colônia Teixeira, 7
Mantiqueira
90456955 Lima Alegre / RS",-23.521176409606685,-46.654069664285196,Repellat quaerat inventore sed a non. Voluptatem similique quisquam reprehenderit in perspiciatis quae. Doloribus iusto suscipit dolore dolor.,2025-07-29 19:51:54.642002
371,Sousa - EI,Trabalho,"Alameda Alves, 53
Coração De Jesus
69724-283 Mendes de Gonçalves / SC",-23.54668467203412,-46.52170740948495,Consequuntur magnam accusamus repellat. In impedit ut veritatis blanditiis quia fugit nam. Nisi facilis culpa excepturi asperiores nisi assumenda.,2025-07-29 19:51:54.642002
372,Andrade,Casa,"Estrada Abreu, 41
Bernadete
63390694 da Cunha / RO",-23.653964344974614,-46.71838787825779,Voluptates numquam mollitia.,2025-07-29 19:51:54.642002
373,Campos Barbosa Ltda.,Trabalho,"Parque de Cassiano
Vitoria
51353193 Azevedo da Prata / AM",-23.40761796869499,-46.50966525215098,Dicta dolorum quia distinctio. Reiciendis id mollitia nulla illo laboriosam facere.,2025-07-29 19:51:54.642002
374,Camargo S/A,Bar,"Trecho Luiz Miguel Brito, 40
Cenaculo
69670-121 Farias / RS",-23.414386098835205,-46.662528910735865,"Eum quia facere non hic molestias ullam incidunt.
Dolores ipsum facere nihil dolore. Culpa esse consectetur.
Numquam quisquam voluptas eveniet laudantium dolores. Fugiat saepe labore soluta amet.",2025-07-29 19:51:54.642002
375,Abreu Cassiano S.A.,Bar,"Estrada Andrade, 517
Tiradentes
69578965 Mendonça do Galho / CE",-23.416276672354957,-46.51831787251894,Reprehenderit sunt exercitationem quas itaque modi. Accusamus et eos minus. Error enim quo tempore neque ad sed.,2025-07-29 19:51:54.642002
376,Garcia S/A,Restaurante,"Rodovia de Sales, 17
Custodinha
93201755 das Neves da Prata / BA",-23.5215014856254,-46.666377590344034,Magnam numquam sapiente neque blanditiis aliquid. Quam reiciendis modi. Odio animi quaerat pariatur.,2025-07-29 19:51:54.642002
377,da Rosa Rios S/A,Casa,"Loteamento de Duarte, 876
Santa Cruz
92133-471 Santos / AL",-23.470128099907406,-46.53595217505124,"Impedit nisi illum adipisci vero repellat. Voluptate non iusto reprehenderit.
Error repellendus facilis tenetur in voluptas facere. Quasi repudiandae itaque.",2025-07-29 19:51:54.642002
378,Gonçalves - EI,Restaurante,"Setor de Câmara
Santana Do Cafezal
13158072 Casa Grande Alegre / GO",-23.551811610838467,-46.590865876609755,Quo nesciunt earum laboriosam dolor libero itaque modi. Non recusandae distinctio recusandae velit.,2025-07-29 19:51:54.642002
379,Moraes,Restaurante,"Parque de Monteiro, 35
Custodinha
10117934 Moraes / TO",-23.646817204047615,-46.701851380671684,Adipisci qui ipsum rerum ex aliquam quod. Ullam pariatur error culpa ex praesentium ea nemo. Minus vero culpa saepe omnis.,2025-07-29 19:51:54.642002
380,Pinto,Trabalho,"Núcleo de Pires, 84
Vila Sumaré
23857-874 da Costa / BA",-23.474576799737612,-46.54802127379643,"Est laboriosam eaque dolore. Numquam quia laudantium assumenda. Dolore in ratione libero reprehenderit.
Exercitationem laboriosam tempore autem. Numquam quos quisquam ex.",2025-07-29 19:51:54.642002
381,da Mota,Casa,"Lagoa Abreu, 74
Dom Silverio
10280966 Pimenta de Machado / MT",-23.404024690945903,-46.65649086255156,Neque nostrum similique aliquid. Occaecati omnis ab labore tempore temporibus. Veritatis laudantium voluptas quasi quia.,2025-07-29 19:51:54.642002
382,Mendonça Ltda.,Restaurante,"Viaduto Elisa Câmara, 87
Cruzeiro
97321-821 Albuquerque / MG",-23.643404378090953,-46.61461194978679,"Dolorem tempore impedit eum laboriosam.
Velit pariatur sint adipisci. Ea dolores officia molestiae a eos. Ab pariatur perspiciatis aut voluptatum necessitatibus magni itaque.",2025-07-29 19:51:54.642002
383,Alves S.A.,Restaurante,"Viaduto Dom Cunha, 44
Leonina
52348-392 Melo dos Dourados / MS",-23.42696185725314,-46.602829276158566,"Mollitia perferendis officia pariatur officiis velit eaque. Enim amet consectetur quae eos consequatur quos.
Ducimus eius cum deserunt. Fugiat sint beatae molestias repellat.",2025-07-29 19:51:54.642002
384,Fernandes Duarte - EI,Bar,"Recanto de Fonseca, 23
Vila Primeiro De Maio
97735-052 Gonçalves / AC",-23.55087781803961,-46.50863276741222,"Iure officiis deleniti corrupti rerum. Rem voluptatibus fugiat unde doloribus voluptate.
Asperiores eum voluptates veniam illo. Inventore nemo vero repellendus odit similique.",2025-07-29 19:51:54.642002
385,Casa Grande,Trabalho,"Praia Enzo Montenegro
Satelite
28896800 Montenegro / SC",-23.637746542508857,-46.661476415528234,Beatae corporis sed reprehenderit. Optio enim neque eligendi nostrum amet iusto. Modi dolorum dignissimos earum repudiandae aliquid beatae in.,2025-07-29 19:51:54.642002
386,Ferreira,Restaurante,"Pátio Ísis Leão, 63
São Sebastião
47240027 da Costa / BA",-23.68663445933003,-46.67848524848634,Id illum impedit laudantium nemo. Ad sequi ea hic alias nulla ipsa.,2025-07-29 19:51:54.642002
387,Lopes Ltda.,Casa,"Colônia da Rocha, 99
Lajedo
71158-878 Campos Grande / MS",-23.45842076701148,-46.58614422348407,Illum ex tempore id illo voluptas labore modi. Quasi commodi omnis dolor inventore quo dignissimos sit. Soluta doloribus dolore non dignissimos labore reprehenderit.,2025-07-29 19:51:54.642002
388,Costela,Casa,"Favela Cavalcante, 895
Andiroba
90266239 Andrade do Sul / MA",-23.610478767578226,-46.66147278386981,"Eius amet molestiae numquam ratione veritatis. Ex ipsa ipsam praesentium. Quisquam minima maxime dicta.
Cum omnis maxime. Odit sapiente excepturi odit quasi dolores. Repellendus dolor doloribus.",2025-07-29 19:51:54.642002
389,Silva Porto e Filhos,Bar,"Trevo de Sousa, 8
Conjunto Lagoa
78133717 Viana / GO",-23.644357786461033,-46.54889627298513,Id sunt quisquam cupiditate optio rem. Officia provident quo autem ad. Hic modi praesentium id ad voluptatum sunt.,2025-07-29 19:51:54.642002
390,Mendonça Ltda.,Bar,"Viela Aurora Carvalho, 35
Aguas Claras
05895-156 Pacheco do Amparo / MS",-23.672068753205167,-46.580704637322434,Quidem minus blanditiis a recusandae occaecati tenetur. Ab similique exercitationem exercitationem commodi nam eaque. Distinctio neque debitis asperiores ipsa id corrupti.,2025-07-29 19:51:54.642002
391,Garcia,Restaurante,"Chácara de Nogueira, 5
São Francisco
86024634 Marques do Amparo / MA",-23.495957568244318,-46.552153273482354,"A nesciunt vero atque. Quis rem quis repellat vel alias a.
Eligendi ipsum totam voluptatem provident. Asperiores accusamus voluptas nemo harum facere nemo.
Autem molestiae incidunt totam.",2025-07-29 19:51:54.642002
392,Sampaio,Outro,"Pátio Maria Vitória Gonçalves, 701
Tirol
65965-442 Martins do Campo / AM",-23.45961855555433,-46.605473012501434,Tempora optio autem temporibus quod dolorem.,2025-07-29 19:51:54.642002
393,Rocha,Restaurante,"Travessa de Ferreira, 14
Vila Engenho Nogueira
66234427 Pacheco da Mata / DF",-23.670034997683562,-46.59765233233723,"Provident facilis illum id. Labore molestias fugit libero alias expedita commodi.
Sunt officia commodi voluptatum reprehenderit. Odio dolorem provident.",2025-07-29 19:51:54.642002
394,Moraes Aparecida S.A.,Bar,"Vale da Cruz, 92
Serra Verde
86246828 Siqueira / MT",-23.509625051730165,-46.72611420459273,Exercitationem dicta at exercitationem. Illum ea veniam quas. Sed voluptatem vitae repellat. Veniam libero ipsa.,2025-07-29 19:51:54.642002
395,Fonseca - EI,Outro,"Trecho Luísa Moraes
Jardim Felicidade
32016-322 Almeida / GO",-23.553502370025093,-46.76697724501479,Unde similique adipisci adipisci. Dolore minus veniam quo labore. Praesentium voluptatem blanditiis est.,2025-07-29 19:51:54.642002
