CompraID,UsuarioID,EstabelecimentoID,DataCompra,ValorTotal,MetodoPagamento,NumeroNF,Observacoes,DataCriacao
3944,6316,925,2024-11-15 08:49:37.754529,0.0,PIX,91039392,Repellendus aliquam dolor delectus consectetur. Dolore deserunt ratione adipisci nulla.,2025-07-29 19:51:10.954087
3945,4210,615,2024-07-19 17:55:27.053422,37.059932,PIX,30799752,Harum quos amet soluta commodi dolore sequi. Repudiandae eveniet ex. Nobis ratione ipsa.,2025-07-29 19:51:10.954087
3946,9314,512,2024-08-28 06:09:11.902069,272.548476,PIX,02090160,Voluptas omnis repellat adipisci accusamus dignissimos. Corporis animi dolore rerum laudantium.,2025-07-29 19:51:10.954087
3947,7423,961,2024-02-25 23:04:25.259642,7.033725,Cartão Crédito,63028959,Nam est deleniti porro.,2025-07-29 19:51:10.954087
3948,3094,765,2023-09-18 05:22:04.690022,75.399168,PIX,15733825,Explicabo iure minus magnam saepe placeat. Laborum velit minus vel. Quos porro explicabo provident.,2025-07-29 19:51:10.954087
3949,9337,749,2025-04-03 01:58:31.889954,153.7382,PIX,92130227,Inventore ratione occaecati dolor minus veniam rem.,2025-07-29 19:51:10.954087
3950,8403,374,2024-01-06 18:32:38.234585,182.969124,PIX,73788744,Ipsam excepturi aspernatur iste error dolorum delectus voluptatem. Sint neque dolorum aperiam eius.,2025-07-29 19:51:10.954087
3951,3774,640,2023-10-19 04:54:00.259524,141.11058,PIX,55642361,Suscipit veritatis numquam veritatis explicabo quod. Nihil velit assumenda veniam repellat.,2025-07-29 19:51:10.954087
3952,2864,795,2025-02-26 02:37:33.665001,238.296251,PIX,92871588,Explicabo earum maiores. Maiores nesciunt magnam explicabo.,2025-07-29 19:51:10.954087
3953,7816,701,2024-03-08 23:08:02.046529,0.0,PIX,10958674,Aperiam quis maxime labore perferendis. Quasi natus possimus. Sapiente nemo soluta saepe incidunt.,2025-07-29 19:51:10.954087
3954,2434,41,2024-12-24 13:31:42.892437,101.85187100000002,PIX,68842819,Recusandae enim eius. Ut quidem quae tenetur ipsam. Error asperiores pariatur.,2025-07-29 19:51:10.954087
3955,7452,967,2025-04-16 02:57:10.597581,0.0,PIX,84729750,Repudiandae autem optio similique nam vel unde. Commodi sapiente asperiores voluptate vitae.,2025-07-29 19:51:10.954087
3956,1924,60,2025-01-01 18:50:02.651767,93.410929,Dinheiro,30058392,Repudiandae soluta amet eaque magnam minima. Ullam dolorem maiores quae corrupti ut.,2025-07-29 19:51:10.954087
3957,641,64,2024-01-17 17:56:42.958093,168.515976,PIX,48528498,Corporis odit qui incidunt. Veritatis assumenda minima numquam voluptates autem.,2025-07-29 19:51:10.954087
3958,9807,491,2024-01-06 09:05:38.279776,94.029,Dinheiro,64000282,Dolorum sapiente tempora. Esse quae quae inventore. Nulla tenetur atque blanditiis.,2025-07-29 19:51:10.954087
3959,1485,479,2025-01-04 04:56:17.996198,50.4165,PIX,44389574,Ullam itaque consectetur commodi dolores. Mollitia dolores tempora laudantium fuga.,2025-07-29 19:51:10.954087
3960,5855,669,2023-11-12 07:10:55.735217,0.0,Cartão Crédito,61740464,Soluta deserunt blanditiis id. Expedita odio occaecati voluptas quo. Possimus et asperiores.,2025-07-29 19:51:10.954087
3961,3793,875,2024-07-16 03:02:57.061670,0.0,PIX,64525969,Iure ratione dolorem ex rem quaerat tenetur. Repellendus impedit ducimus aliquid beatae est.,2025-07-29 19:51:10.954087
3962,1926,358,2024-02-12 13:30:20.810519,0.0,PIX,11320869,Nostrum explicabo vel. Facilis nobis porro ipsum tenetur ad quos.,2025-07-29 19:51:10.954087
3963,1332,501,2024-03-03 22:41:06.215343,0.0,PIX,20979430,Accusantium commodi debitis sapiente recusandae qui.,2025-07-29 19:51:10.954087
3964,5453,109,2025-05-17 04:54:15.026755,93.57126799999999,Cartão Crédito,69570957,Numquam assumenda a. Ipsum consequatur dolore reprehenderit voluptatem cumque cumque.,2025-07-29 19:51:10.954087
3965,6334,195,2023-09-20 06:12:47.296762,114.544248,Cartão Crédito,48066556,Accusantium magni debitis officia velit ipsum excepturi. Ipsa voluptatem tempore ut molestias.,2025-07-29 19:51:10.954087
3966,7158,299,2024-03-01 19:33:56.579135,145.555688,PIX,88133621,Fugit rem et ipsa incidunt soluta ipsam. Quam laudantium distinctio reiciendis unde.,2025-07-29 19:51:10.954087
3967,2141,514,2024-01-18 01:17:03.532341,0.0,Cartão Crédito,11773122,Illum natus eos quibusdam. Ex est iste ad accusamus aut eum.,2025-07-29 19:51:10.954087
3968,7576,946,2025-01-19 16:00:58.705871,191.73837,Dinheiro,41719640,Inventore animi repellendus corrupti.,2025-07-29 19:51:10.954087
3969,1644,521,2024-03-22 09:09:19.764337,38.259984,Cartão Crédito,21590900,At illum earum adipisci. Reiciendis illum atque libero similique illo.,2025-07-29 19:51:10.954087
3970,6860,701,2023-09-03 08:12:50.691874,11.850938999999999,Dinheiro,16435988,Corporis aperiam aspernatur quidem voluptas suscipit voluptates cupiditate.,2025-07-29 19:51:10.954087
3971,5098,231,2024-10-09 03:12:23.453164,180.176968,Cartão Crédito,50758036,Architecto repudiandae deleniti numquam sit labore. Dolorum dolorum beatae facilis rerum possimus.,2025-07-29 19:51:10.954087
3972,5903,990,2023-10-18 23:14:14.370593,335.36105899999995,Cartão Crédito,64262413,Illum ducimus esse magni. Praesentium aperiam quaerat perspiciatis inventore.,2025-07-29 19:51:10.954087
3973,8191,462,2024-11-30 14:06:56.260189,59.138545,Dinheiro,82921354,Sapiente culpa saepe eum assumenda quam nulla exercitationem.,2025-07-29 19:51:10.954087
3974,3711,560,2025-02-08 19:42:47.468709,0.0,Cartão Crédito,73434498,Dolorum ipsa doloribus sunt ullam harum.,2025-07-29 19:51:10.954087
3975,9988,212,2023-09-27 06:45:25.862127,0.0,Dinheiro,66304630,Nihil harum cum. Aut rem minus quo dolore in vitae. Cupiditate facere minima placeat facilis.,2025-07-29 19:51:10.954087
3976,9870,526,2024-10-08 13:07:11.826457,0.0,Cartão Crédito,91763419,Inventore quas voluptatibus consequuntur. Dolores ut suscipit vel aliquid cumque sint.,2025-07-29 19:51:10.954087
3977,2753,375,2024-01-21 17:59:08.088283,20.728494,PIX,23507463,Natus maiores sunt quod eius. Illo doloribus temporibus harum necessitatibus ipsa.,2025-07-29 19:51:10.954087
3978,9596,86,2024-11-18 12:22:35.818884,13.650714,PIX,74758685,Odio sapiente eos perferendis dolores fuga. Occaecati sequi cupiditate ipsa culpa cupiditate.,2025-07-29 19:51:10.954087
3979,6194,283,2024-09-11 14:58:49.793431,88.78698000000001,Dinheiro,19841717,Velit unde odio explicabo distinctio. Nesciunt hic veniam delectus blanditiis voluptates.,2025-07-29 19:51:10.954087
3980,8431,207,2024-01-06 04:40:18.128680,0.0,PIX,25282375,Deleniti cumque ab vero aliquid ipsam cum. Fugiat nulla tempora.,2025-07-29 19:51:10.954087
3981,7403,282,2024-06-25 14:57:51.911503,30.668848000000004,Dinheiro,80822370,Blanditiis sed quidem molestiae.,2025-07-29 19:51:10.954087
3982,319,271,2025-02-26 12:26:05.831321,0.0,Cartão Crédito,06663223,Quasi odio porro esse itaque. Eaque reiciendis nisi fuga natus aperiam distinctio.,2025-07-29 19:51:10.954087
3983,8754,351,2024-04-22 16:01:18.846449,207.41488199999998,PIX,08267405,Nihil voluptatem magni. Pariatur in ad delectus. Eos commodi atque aliquam.,2025-07-29 19:51:10.954087
3984,5213,907,2024-11-13 22:57:15.184223,255.36132,PIX,48803489,Repellendus ut rerum aliquam eum architecto.,2025-07-29 19:51:10.954087
3985,3414,398,2025-03-11 21:44:16.744988,0.0,Cartão Crédito,11509974,Voluptates dicta aperiam unde soluta quis eveniet. Quas fugit culpa ullam.,2025-07-29 19:51:10.954087
3986,6386,772,2024-03-19 20:02:38.376634,222.73729400000002,PIX,45563270,Similique quaerat consectetur vero.,2025-07-29 19:51:10.954087
3987,2660,739,2023-09-17 06:24:04.529478,82.532976,PIX,11463283,Assumenda id consequatur eaque et in quia. Odit tempore incidunt beatae doloribus.,2025-07-29 19:51:10.954087
3988,1508,955,2025-05-20 06:04:27.181216,0.0,PIX,01420494,Quo qui totam deleniti cupiditate iure. Laborum nisi laudantium similique similique.,2025-07-29 19:51:10.954087
3989,7090,864,2024-11-07 08:48:34.622163,5.48359,PIX,73270867,Repellendus corrupti aut molestiae cumque. Odit magni ipsum vitae repellendus.,2025-07-29 19:51:10.954087
3990,4962,804,2025-01-22 08:02:28.829260,47.19383,PIX,70990256,Perferendis ipsam impedit cupiditate repellendus amet. Nemo earum iusto.,2025-07-29 19:51:10.954087
3991,2021,306,2025-05-16 12:19:28.651381,545.759064,PIX,69309502,Perferendis molestiae dolor quas. Rerum reiciendis ratione maiores vel.,2025-07-29 19:51:10.954087
3992,155,32,2024-08-09 03:20:25.297532,298.83723,Cartão Crédito,64801131,Beatae porro nesciunt hic voluptatibus iusto dicta. In eum unde culpa quas voluptatem impedit.,2025-07-29 19:51:10.954087
3993,8734,635,2023-10-15 15:49:11.067095,266.41004399999997,Cartão Crédito,70965575,Quis debitis quis corrupti saepe voluptates esse. Maxime facere ducimus recusandae rerum.,2025-07-29 19:51:10.954087
3994,7379,334,2025-01-23 02:08:43.366711,0.0,PIX,01033854,Libero corporis delectus eum. Esse veniam assumenda molestiae.,2025-07-29 19:51:10.954087
3995,7893,610,2024-06-19 22:33:01.890585,65.53107,Cartão Crédito,10708767,Doloribus dolorem nobis maxime facilis. Unde dicta corporis doloribus harum vel.,2025-07-29 19:51:10.954087
3996,1605,756,2025-06-26 02:37:45.968774,220.165613,Cartão Crédito,86320825,Amet magnam ab ullam optio voluptatibus atque officiis. Unde dolore minima.,2025-07-29 19:51:10.954087
3997,9877,955,2023-08-13 21:55:41.758299,13.355771,PIX,86029933,Commodi iure harum voluptatem quaerat quisquam. Animi assumenda minus ipsum cupiditate.,2025-07-29 19:51:10.954087
3998,2537,963,2024-09-28 04:33:43.697355,224.763657,Cartão Crédito,18462586,Mollitia animi fugiat iusto quia. Necessitatibus enim quis possimus dignissimos consectetur.,2025-07-29 19:51:10.954087
3999,9472,293,2024-10-07 17:08:22.061060,133.768602,PIX,29397853,Neque porro ipsa possimus optio nam esse.,2025-07-29 19:51:10.954087
4000,2900,945,2024-12-17 08:31:28.059422,31.986141999999997,Cartão Crédito,84379344,Ipsam doloremque praesentium harum incidunt. Eveniet sit repellendus vero optio.,2025-07-29 19:51:10.954087
4001,5862,791,2024-07-18 03:15:57.145361,0.0,PIX,85633162,Eos exercitationem corporis rerum ipsam. Pariatur molestiae eligendi expedita.,2025-07-29 19:51:10.954087
4002,5279,420,2023-07-31 04:05:56.843896,417.24190400000003,Cartão Crédito,48135580,Esse perferendis dolorum voluptatem. Sint ex placeat reiciendis ut illo.,2025-07-29 19:51:10.954087
4003,869,342,2024-04-01 04:01:58.481190,0.0,Dinheiro,14739972,Sint asperiores voluptates quasi eligendi ex. Sit odio voluptatem nam veritatis quo.,2025-07-29 19:51:10.954087
4004,3014,946,2024-11-30 04:12:10.963763,359.2348999999999,Cartão Crédito,06562168,Beatae ratione quod laudantium accusantium sit. Magni tempore mollitia sed.,2025-07-29 19:51:10.954087
4005,3311,756,2024-05-23 02:19:54.199722,211.36791999999997,Cartão Crédito,37590567,Sunt aliquid placeat similique temporibus quidem quia. Nisi quod ea unde maxime vel.,2025-07-29 19:51:10.954087
4006,683,501,2025-03-14 18:03:25.099272,110.487162,Cartão Crédito,46504913,Quas quasi cumque dolores fugit voluptates. Rerum vero at porro.,2025-07-29 19:51:10.954087
4007,1462,886,2024-10-05 23:15:37.011458,59.522245999999996,PIX,06292928,Ducimus sed vel autem. Mollitia illum aperiam odio laborum. Iusto earum et eos adipisci similique.,2025-07-29 19:51:10.954087
4008,3830,620,2023-11-28 16:09:40.702680,28.972662,Dinheiro,54640771,Aut aspernatur provident dolor. Ratione impedit nam expedita.,2025-07-29 19:51:10.954087
4009,146,513,2024-03-27 15:56:42.591625,0.0,Cartão Crédito,43729449,Ex dicta aut. Ullam doloribus expedita accusantium asperiores dicta veritatis.,2025-07-29 19:51:10.954087
4010,1975,254,2024-11-07 07:45:40.962719,0.0,PIX,02883472,Corporis praesentium omnis iste. Optio alias exercitationem itaque molestiae magni numquam eum.,2025-07-29 19:51:10.954087
4011,5628,127,2023-08-11 23:22:46.080457,189.73082399999998,Cartão Crédito,71915784,Optio modi accusamus velit at. Voluptatibus in dolores dolorem similique.,2025-07-29 19:51:10.954087
4012,1821,228,2024-10-24 14:50:00.283037,86.01081,Dinheiro,15191755,Corrupti ipsam voluptate doloribus non. Sunt est veritatis repellendus ipsam debitis.,2025-07-29 19:51:10.954087
4013,6268,306,2024-01-03 07:01:38.397776,0.0,Dinheiro,91036483,Explicabo dignissimos aut sint voluptates porro repellendus. Repellendus facere ducimus.,2025-07-29 19:51:10.954087
4014,7869,782,2023-09-17 16:13:14.122418,26.667648,Dinheiro,14170188,Amet itaque adipisci facilis iusto dolorem sunt amet. Sed repellat cupiditate quos.,2025-07-29 19:51:10.954087
4015,6963,570,2023-12-03 09:36:57.623188,109.890197,PIX,60775184,Amet sit laborum sequi doloribus temporibus. Laudantium magni animi ex earum aut tempora.,2025-07-29 19:51:10.954087
4016,6476,209,2024-05-11 10:58:00.127926,116.575736,PIX,29277551,Quidem tempore iusto nam tempora qui. Maxime explicabo voluptate ipsum quasi.,2025-07-29 19:51:10.954087
4017,8797,253,2024-07-01 00:07:55.964299,22.578066,Dinheiro,49658804,Ad nihil soluta ullam. Necessitatibus cum tenetur consequatur fugiat.,2025-07-29 19:51:10.954087
4018,6333,766,2024-10-04 17:19:39.504402,140.494087,Cartão Crédito,36415786,Placeat fuga et alias quia aperiam. Quos autem eos temporibus ipsa.,2025-07-29 19:51:10.954087
4019,1607,655,2024-06-10 14:39:20.611377,0.0,Dinheiro,90573262,Beatae quas eveniet neque unde dolorum suscipit.,2025-07-29 19:51:10.954087
4020,4240,315,2024-02-12 03:19:43.270676,172.069956,PIX,24425018,Repellendus rem molestiae atque pariatur. Sunt placeat sit rem magni iusto reprehenderit.,2025-07-29 19:51:10.954087
4021,1548,603,2024-06-08 20:42:53.944826,31.782888,Cartão Crédito,42349563,Voluptatum ratione voluptatibus. Quidem officia quam asperiores enim voluptates.,2025-07-29 19:51:10.954087
4022,6974,256,2024-05-01 10:57:57.624697,134.36773399999998,Cartão Crédito,96384909,Iure deleniti atque doloribus ipsam.,2025-07-29 19:51:10.954087
4023,2773,121,2023-09-23 11:18:16.786685,68.23786199999999,Cartão Crédito,40075600,Natus iusto neque laudantium a doloremque. Rerum dicta exercitationem modi asperiores.,2025-07-29 19:51:10.954087
4024,1988,239,2023-09-23 14:15:40.671226,325.84953500000006,Cartão Crédito,46187802,Temporibus corporis harum praesentium nobis sunt quas.,2025-07-29 19:51:10.954087
4025,9578,721,2025-06-09 22:41:12.472276,296.53909999999996,Cartão Crédito,08644695,Harum deleniti facilis ipsum incidunt. Eligendi voluptates fuga autem.,2025-07-29 19:51:10.954087
4026,2897,642,2024-02-11 03:25:40.377406,228.653406,PIX,91719126,Nam fuga quod dignissimos harum. Quibusdam assumenda facere aliquam rerum vero ex.,2025-07-29 19:51:10.954087
4027,6976,601,2024-04-03 23:30:28.563013,81.18140799999999,Dinheiro,71355504,Reiciendis natus harum velit. Repellat similique fugiat sit totam fugiat.,2025-07-29 19:51:10.954087
4028,8175,328,2025-05-22 00:32:32.263259,188.360562,Cartão Crédito,89448816,Mollitia commodi mollitia numquam libero beatae. Nesciunt blanditiis maxime ipsum.,2025-07-29 19:51:10.954087
4029,9138,959,2023-11-01 17:22:13.084512,0.0,Dinheiro,11803249,Cum voluptatem accusantium in pariatur nesciunt. Voluptatum animi quam commodi vel.,2025-07-29 19:51:10.954087
4030,9498,266,2025-04-24 15:46:24.544780,83.752878,PIX,36821631,Quidem eveniet qui consequuntur nam. Dolorem debitis facilis reprehenderit eos.,2025-07-29 19:51:10.954087
4031,6583,156,2025-05-07 23:55:26.243558,221.54462999999998,PIX,67950836,Alias perspiciatis ratione beatae. Dolorum laudantium corporis perferendis.,2025-07-29 19:51:10.954087
4032,8351,122,2024-07-27 12:16:22.977072,77.877321,PIX,77141897,Deleniti mollitia illo officiis aut.,2025-07-29 19:51:10.954087
4033,6014,698,2024-07-18 19:08:10.513905,337.457403,Cartão Crédito,51746483,Consequuntur totam tempore quis aspernatur. Cupiditate itaque animi.,2025-07-29 19:51:10.954087
4034,1351,932,2024-07-04 13:37:00.456833,146.727781,PIX,41734353,Expedita harum assumenda eos et et. Delectus aut a dicta deserunt consectetur exercitationem.,2025-07-29 19:51:10.954087
4035,7685,370,2025-01-28 18:01:39.884793,168.509228,Cartão Crédito,60460257,Et ipsa sint eligendi. Autem reprehenderit enim modi sint deserunt.,2025-07-29 19:51:10.954087
4036,7058,488,2025-01-03 17:36:33.811858,35.807814,PIX,41429747,Sunt dolor officiis laborum mollitia molestias suscipit.,2025-07-29 19:51:10.954087
4037,9847,931,2025-02-13 06:11:28.108058,84.65249,PIX,61756250,Laudantium placeat quas repellat cupiditate.,2025-07-29 19:51:10.954087
4038,7986,250,2023-10-10 19:08:17.527831,0.0,PIX,87702552,Praesentium sint reprehenderit nesciunt.,2025-07-29 19:51:10.954087
4039,5876,80,2025-01-23 07:20:14.430211,75.63573699999999,PIX,29061280,Nostrum culpa voluptates nam magnam. Exercitationem dignissimos doloribus vel voluptatem.,2025-07-29 19:51:10.954087
4040,7281,721,2025-03-19 18:12:47.006491,0.0,Cartão Crédito,97749677,Facilis exercitationem aliquid et. Labore fugiat debitis magnam. Aliquid eius minima dicta fugiat.,2025-07-29 19:51:10.954087
4041,3031,114,2024-01-09 18:55:26.322315,0.0,Dinheiro,97340034,Quia ut facere quas corporis fugiat aliquid. Aperiam id vel maiores numquam officiis earum.,2025-07-29 19:51:10.954087
4042,676,52,2024-04-28 12:11:53.888098,49.35828,Dinheiro,15862167,Sunt saepe expedita voluptatum repellat consectetur ullam. In saepe at tenetur quis.,2025-07-29 19:51:10.954087
4043,369,577,2023-10-24 02:05:51.102653,0.0,PIX,12334261,Non cum neque hic distinctio quia architecto.,2025-07-29 19:51:10.954087
4044,6771,598,2025-05-27 10:48:18.825673,0.0,Dinheiro,24878036,Reiciendis harum accusamus inventore quia animi quia. Est ipsam quam earum accusamus quia.,2025-07-29 19:51:10.954087
4045,9396,196,2024-09-21 04:12:30.763063,122.576058,Dinheiro,89500057,Voluptatum ea ea. Eum corrupti quisquam iste expedita.,2025-07-29 19:51:10.954087
4046,3361,188,2024-01-06 17:22:10.716419,497.50869,PIX,80678267,Modi explicabo laudantium tempore enim. Labore magni ipsam unde inventore excepturi dolorum.,2025-07-29 19:51:10.954087
4047,1472,539,2025-03-15 14:56:28.154189,0.0,Dinheiro,68376215,Eos quo nostrum dolores omnis. Iusto deserunt necessitatibus velit saepe.,2025-07-29 19:51:10.954087
4048,5352,102,2024-08-10 20:30:32.146017,210.17025,PIX,55181181,Veritatis repudiandae aperiam iure optio neque.,2025-07-29 19:51:10.954087
4049,1349,661,2024-01-14 21:48:44.998124,114.147077,PIX,01602395,Pariatur consectetur natus quam. Nihil dignissimos reprehenderit quod.,2025-07-29 19:51:10.954087
4050,3017,75,2024-11-12 06:49:35.022389,24.359334,Dinheiro,57205199,Amet quisquam soluta. Accusantium consequatur alias occaecati.,2025-07-29 19:51:10.954087
4051,670,543,2024-04-11 09:50:11.721864,98.696904,Dinheiro,51263188,Occaecati distinctio ad eius. Debitis id unde consectetur vel.,2025-07-29 19:51:10.954087
4052,5728,452,2025-06-08 00:32:18.409360,0.0,PIX,39250452,Est molestias cumque cupiditate praesentium labore eligendi magnam. Illum molestias id est.,2025-07-29 19:51:10.954087
4053,1255,343,2025-01-11 09:19:13.358222,0.0,Cartão Crédito,04066132,Nulla quod quae mollitia. Amet debitis harum. Aut molestias labore animi.,2025-07-29 19:51:10.954087
4054,2009,44,2025-06-13 08:42:48.106820,261.619638,PIX,96894170,Molestias velit nihil ratione id quisquam. Reiciendis modi fugiat non sint itaque.,2025-07-29 19:51:10.954087
